IDlist	GLOSS	VALUE	FORM	NOTES	LOAN	LOAN_SOURCE	DOCULECT	SOURCE																																																								
96	beans	ⁿdútíʔ					prom01	durr1987preliminary																																																								
137	water	ⁿdútéʔ					prom01	durr1987preliminary																																																								
27	hand	ⁿdáʔáʔ					prom01	durr1987preliminary																																																								
39	clothes	sáʔwá̧ʔ					prom01	durr1987preliminary																																																								
80	tree	yútú̧ʔ					prom01	durr1987preliminary																																																								
141	mountain	yúkúʔ					prom01	durr1987preliminary																																																								
47	straw mat	yúwíʔ					prom01	durr1987preliminary																																																								
23	mouth	yúʔúʔ					prom01	durr1987preliminary																																																								
18	bone	yɨ́kɨ́ʔ					prom01	durr1987preliminary																																																								
98	chile	yáʔáʔ					prom01	durr1987preliminary																																																								
14	woman	yáʔá̧ʔ					prom01	durr1987preliminary																																																								
129	rope	yóʔóʔ					prom01	durr1987preliminary																																																								
45	road	ítíʔ					prom01	durr1987preliminary																																																								
204	work	tíyó̧					prom01	durr1987preliminary																																																								
197	now	wítí̧					prom01	durr1987preliminary																																																								
44	house	wéʔyí					prom01	durr1987preliminary																																																								
195	yesterday	íkú					prom01	durr1987preliminary																																																								
157	one	ɨ́ɨ̧́					prom01	durr1987preliminary																																																								
146	paper	tútù					prom01	durr1987preliminary																																																								
49	stool	téyù					prom01	durr1987preliminary																																																								
147	lime	kákà					prom01	durr1987preliminary																																																								
12	uncle	sítò					prom01	durr1987preliminary																																																								
11	aunt	sísì					prom01	durr1987preliminary																																																								
54	frog	láʔwà					prom01	durr1987preliminary																																																								
51	bird	láà					prom01	durr1987preliminary																																																								
43	town	yúù̧					prom01	durr1987preliminary																																																								
9	brother of man	yénì					prom01	durr1987preliminary																																																								
130	hole	yáwì					prom01	durr1987preliminary																																																								
83	flower	ítà					prom01	durr1987preliminary																																																								
61	deer	ísù					prom01	durr1987preliminary																																																								
68	dog	ínà					prom01	durr1987preliminary																																																								
30	stomach	tìxí					prom01	durr1987preliminary																																																								
13	man	tèyé					prom01	durr1987preliminary																																																								
205	word	tòʔó̧					prom01	durr1987preliminary																																																								
116	clay pot	kɨ̀sɨ́					prom01	durr1987preliminary																																																								
145	metal	kàá					prom01	durr1987preliminary																																																								
114	meat	kòyó̧					prom01	durr1987preliminary																																																								
8	cross-sex sibling	kʷàʔá					prom01	durr1987preliminary																																																								
5	child	sàʔyí					prom01	durr1987preliminary																																																								
24	ear	lòʔó					prom01	durr1987preliminary																																																								
22	tooth	nòʔó					prom01	durr1987preliminary																																																								
139	river	yùté					prom01	durr1987preliminary																																																								
171	cold	wìxí̧					prom01	durr1987preliminary																																																								
179	good	wàʔá					prom01	durr1987preliminary																																																								
34	medicine	tàtà̧ʔ					prom01	durr1987preliminary																																																								
160	four	kɨ̀wì̧ʔ					prom01	durr1987preliminary																																																								
200	day	kɨ̀wɨ̀ʔ					prom01	durr1987preliminary																																																								
144	cotton	kàtìʔ					prom01	durr1987preliminary																																																								
53	snake	kòòʔ					prom01	durr1987preliminary																																																								
40	sandal	ⁿdìxȩ̀ʔ					prom01	durr1987preliminary																																																								
102	cane	ⁿdòòʔ					prom01	durr1987preliminary																																																								
92	tortilla	sìtàʔ					prom01	durr1987preliminary																																																								
115	comal	xìyòʔ					prom01	durr1987preliminary																																																								
132	soap	nàwà̧ʔ					prom01	durr1987preliminary																																																								
20	face	nùùʔ					prom01	durr1987preliminary																																																								
87	corn	nònìʔ					prom01	durr1987preliminary																																																								
143	stone	yùùʔ					prom01	durr1987preliminary																																																								
134	moon	yòòʔ					prom01	durr1987preliminary																																																								
128	comb	kùkà					prom01	durr1987preliminary																																																								
10	sister of woman	kùʔwì					prom01	durr1987preliminary																																																								
196	year	kʷìyà					prom01	durr1987preliminary																																																								
32	foot	xèʔè					prom01	durr1987preliminary																																																								
81	herb, bush	yùkù					prom01	durr1987preliminary																																																								
127	thread	yùʔwè					prom01	durr1987preliminary																																																								
180	sweet	wìsì̧					prom01	durr1987preliminary																																																								
165	nine	ɨ̀ɨ̧̀					prom01	durr1987preliminary																																																								
158	two	ùwì					prom01	durr1987preliminary																																																								
161	five	òʔò̧					prom01	durr1987preliminary																																																								
28	fingernail	tiyi̧ʔ					prom01	durr1987preliminary																																																								
60	rat	tɨyɨ̧ʔ					prom01	durr1987preliminary																																																								
71	(turkey) hen	tɨ-yuu̧ʔ					prom01	durr1987preliminary																																																								
52	fish	tɨ-yakaʔ					prom01	durr1987preliminary																																																								
155	black	tuu̧ʔ					prom01	durr1987preliminary																																																								
177	long.SG	kaniʔ					prom01	durr1987preliminary																																																								
173	big.SG	kaʔnú					prom01	durr1987preliminary																																																								
156	white	kʷixi̧					prom01	durr1987preliminary																																																								
153	green	kʷiiʔ					prom01	durr1987preliminary																																																								
176	small (in pieces)	kʷeti					prom01	durr1987preliminary																																																								
152	red	kʷeʔe					prom01	durr1987preliminary																																																								
154	yellow	kʷaa̧					prom01	durr1987preliminary																																																								
169	poor	ⁿdaʔwi					prom01	durr1987preliminary																																																								
203	precious metal	si-yuʔu̧ʔ					prom01	durr1987preliminary																																																								
185	new	xee					prom01	durr1987preliminary																																																								
175	little.SG	luʔu					prom01	durr1987preliminary																																																								
21	tongue	yaa					prom01	durr1987preliminary																																																								
71	(turkey) hen	ȼú̧ǔ̧					coat11	durr1987preliminary																																																								
71	(turkey) hen	čù̧ú̧					ocot11	durr1987preliminary																																																								
71	(turkey) hen	čù̧ú̧					atat11	durr1987preliminary																																																								
71	(turkey) hen	čù̧ú̧					gran11	durr1987preliminary																																																								
71	(turkey) hen	tī-ñùú					gran11	durr1987preliminary																																																								
71	(turkey) hen	čò̧ò̧					caca11	durr1987preliminary																																																								
71	(turkey) hen	tʸù̧ù̧ʔ					ayut11	durr1987preliminary																																																								
71	(turkey) hen	tì̧ú̧					alac11	durr1987preliminary																																																								
71	(turkey) hen	tʸó̧ó̧					cahu11	durr1987preliminary																																																								
71	(turkey) hen	čù̧ū̧					mixt11	durr1987preliminary																																																								
128	comb	kúká					peno11	durr1987preliminary																																																								
128	comb	kūkà					atat11	durr1987preliminary																																																								
128	comb	kūkà					gran11	durr1987preliminary																																																								
128	comb	kùkà					caca11	durr1987preliminary																																																								
128	comb	kʷìkà					alac11	durr1987preliminary																																																								
128	comb	kʷìkà					mixt11	durr1987preliminary																																																								
203	precious metal	đí̧ʔú̧					peno11	durr1987preliminary																																																								
203	precious metal	đyúʔǔ					coat11	durr1987preliminary																																																								
203	precious metal	šù̧ʔū̧					moli11	durr1987preliminary																																																								
203	precious metal	šù̧ʔú̧					ocot11	durr1987preliminary																																																								
203	precious metal	šù̧ʔú̧					atat11	durr1987preliminary																																																								
203	precious metal	šù̧ʔú̧					gran11	durr1987preliminary																																																								
203	precious metal	šù̧ʔú̧ʔ					ayut11	durr1987preliminary																																																								
203	precious metal	šǔ̧ʔū̧					mixt11	durr1987preliminary																																																								
203	precious metal	hyù̧ʔú̧					prog12	durr1987preliminary																																																								
203	precious metal	šú̧ʔú̧					jica11	durr1987preliminary																																																								
