IDlist	CATEGORY	GLOSS	VALUE	ID	NOTES	LOAN	LOAN_SOURCE	DOCULECT	SOURCE
165	number	nueve	ii̠n	20952				yuta13	williams2017diccionario
166	number	diez	uxi̠	20953				yuta13	williams2017diccionario
167	number	quince	sa'o̠n	20954				yuta13	williams2017diccionario
168	number	veinte	oko̠	20955				yuta13	williams2017diccionario
169	property	pobre	nda'í	20956				yuta13	williams2017diccionario
170	property	rico	kuíká	20957				yuta13	williams2017diccionario
171	property	frío	vi̠xi	20958				yuta13	williams2017diccionario
172	property	caliente	i'íní	20959				yuta13	williams2017diccionario
173	property	grande.SG	ká'ano	20960				yuta13	williams2017diccionario
174	property	grande.PL	ná'ano	20961				yuta13	williams2017diccionario
175	property	pequeño.SG, chico.SG	leé	20962				yuta13	williams2017diccionario
175		pequeño.SG, chico.SG	ló'o̠	20963				yuta13	williams2017diccionario
176	property	pequeño.PL, chico.PL	kuálí	20964				yuta13	williams2017diccionario
177	property	largo.SG	káni̠	20965				yuta13	williams2017diccionario
178	property	largo.PL	náni̠	20966				yuta13	williams2017diccionario
179	property	bueno	va̠'a	20967				yuta13	williams2017diccionario
180	property	dulce	vidi̠	20968				yuta13	williams2017diccionario
181	property	salado	o'o̠va̠	20969				yuta13	williams2017diccionario
182	property	amargo	ova̠	20970				yuta13	williams2017diccionario
183	property	sabroso	adi̠	20971				yuta13	williams2017diccionario
184	property	ancho	ndíka̠	20972				yuta13	williams2017diccionario
185	property	nuevo	sa̠á	20973				yuta13	williams2017diccionario
186	property	flojo	dúsá	20974				yuta13	williams2017diccionario
187	property	feo, malo	kini	20975				yuta13	williams2017diccionario
188	property	celoso	kuión	20976				yuta13	williams2017diccionario
189	property	cerca	yati	20977				yuta13	williams2017diccionario
190	property	está lejos, lejos	xíká	20978				yuta13	williams2017diccionario
191	property	pesado	ve̠e	20979				yuta13	williams2017diccionario
192	property	crudo	yí'í	20980				yuta13	williams2017diccionario
193	property	liso	vilá	20981				yuta13	williams2017diccionario
194	property	despacio	kueé	20982				yuta13	williams2017diccionario
195	time	ayer	koni	20983				yuta13	williams2017diccionario
196	time	año	kuia̠	20984				yuta13	williams2017diccionario
197	time	ahora, hoy	viti	20985				yuta13	williams2017diccionario
198	time	noche	sa̠kuaá	20986				yuta13	williams2017diccionario
198	time	noche	se̠kuaá	20987				yuta13	williams2017diccionario
199	time	de noche	ñoo	20988				yuta13	williams2017diccionario
200	time	día	kuu̠	20989				yuta13	williams2017diccionario
201	time	de día	nduú	20990				yuta13	williams2017diccionario
202	abstract	mitad	iin ñe'e	20991				yuta13	williams2017diccionario
202		a la mitad, medio	dao	20992				yuta13	williams2017diccionario
203	abstract	dinero	di̠'ón	20993				yuta13	williams2017diccionario
204	abstract	trabajo	choon	20994				yuta13	williams2017diccionario
205	abstract	palabra	to̠'on	20995				yuta13	williams2017diccionario
206	abstract	culpa	kua̠chi	20996				yuta13	williams2017diccionario
207	abstract	sueño	sa̠ni	20997				yuta13	williams2017diccionario
208	abstract	cuándo	ndá oon	20998				yuta13	williams2017diccionario
208	abstract	cuándo	ndeí oon	20999				yuta13	williams2017diccionario
209	abstract	canción, canto	yaa	21000				yuta13	williams2017diccionario
