ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188
Yuta,đau,,žuu,kɨ̧mɨ̧,Nnu̧mi̧,lu̧ʔmȩ,ñu̧mȩ,đi̧Nni̧,Nnu̧ʔu̧,žaNni̧,,iđu,đȩʔȩ,điko,đita,,,ito,io,,ⁿduči,ⁿdute,yute,ⁿdeʔžu,,u̧ni̧,,u̧ʔu̧,,ku̧ñu̧,(tɨ)kʷeʔe,[ñȩʔȩ],uša,žuʔa,kɨtɨ,,ⁿdɨƀɨ,Nni̧u̧,nɨ̧ñɨ̧,žɨƀɨ,ñɨ̧ɨ̧,ñu̧nu̧,žaši̧,žɨxɨ̧,,,,,Nni̧u̧,kači,tači,tee,tɨ kute,iNnu̧,[kaxa],tɨ kʷȩñi̧,ⁿdetu,teʔžu,Nnɨ̧ɨ̧,,ⁿda tiƀi,,,,kaʔnu̧,đuʔxu̧,kiši,ⁿdɨkɨ,,,[tɨ ⁿduu],,,kʷia,,ⁿdakʷa,,kʷa̧a̧,tɨku,kʷiđo,(-xa̧),,,,nu̧ni̧,[ⁿdɨka],[đȩʔNnȩ],[ⁿda ka̧a̧],u̧na̧,,,đaƀa,ⁿdoo,,ⁿdɨđi,ⁿduđi,či leʔe,,ña̧ žɨƀɨ,ñu̧u̧,ñu̧ʔma̧,šeši,,,ñu̧ʔu̧,i̧ñu̧,Nnɨ̧ñɨ̧,,žuše,đaʔža,,,či,mȩȩ,ƀaši,,ƀilu,,žeʔe,žȩʔⁿde,ša̧ʔu̧,[tiši],uši,ƀiši,[čau],,đɨƀɨ,[kakau],đoʔo,,[kađi],,ƀiđi,,,žuʔu,ⁿdaʔu,uu,,,,[čoto],,ⁿdɨʔžɨ,ka̧ʔⁿdi,,tɨ đaa,laʔƀa,,,,,luči,[ⁿduu],[na̧ ⁿduu],[nu̧ ⁿdaa],na̧ ⁿde,kʷiđo,,,kʷeʔe,[ni̧ni̧],kʷee,ƀeʔe,,,,težu,itu,iku,[ɨ̧ᵑɡa],,,,žuu,,žuʔu,,,,,,,ki̧ni̧,kʷȩñɨ̧,,ƀee,
Peño,đáú,žau,žùù,ku̧᷄́mí̧,tnú̧mì̧,lu̧ʔma̧,ñú̧má̧,đí̧Nní̧,tnu̧ʔu̧,žàtnì̧,žutnu̧,i̧đu̧,đȩ́ʔȩ́,đi̧ko̧,đítá,ⁿdùsà,[kùʔù ⁿdùù],šítò=stretcher,šíó,kʷeči,ⁿdùčì,ⁿdùtè,žute,ⁿdéʔžú,ña̧̧ni̧̧,ú̧ní̧,nú̧ʔù̧,ʔú̧ʔú̧,úá,ku̧̧ñu̧̧,(tɨ̀)kʷèʔȩ,kʷa̧ʔa̧,ʔúsá,žúʔá,kɨ̀tɨ̀,ⁿdɨ̀ʔɨ̀,ⁿdɨ́ú,tnɨ̧́ñú̧,nɨ̧́ñɨ̧́,žɨ̀ɨ̀,ñɨ̧́ɨ̧́,ñù̧nù̧,žàšì̧,žɨ̀kɨ̧̀,žɨ̧žɨ̧,ⁿdežu=masa con frijoles,úʔá,đíkú̧,čì̧u̧̧,káčí,táčí,téè,tɨ́ kùtȩ,šítnú̧,satnu̧,tɨ kʷeñu̧,kùù ⁿdètù,teʔžú,tnɨ̧̀ɨ̧̀,túčì,tɨ́ú,too,ší tóʔó,[sani̧],kàʔnu̧̧,đúkú̧,kìšì,ⁿdɨ̀kɨ̀,kóó,[nȩ̀ʔȩ̀],žùkù,žaku̧,žàkʷà,kʷíá,đɨ́kʷá,ⁿdàkʷà,kʷí̧ʔná̧,kʷà̧a̧̧,tɨ́kù,kʷìđò,žaka̧,nínú̧,ni̧̧u̧̧,ʔì̧ʔnì̧,nú̧ní̧,[žɨ̀kɨ̀ (na̧ʔa̧)ƀeʔe,nȩ̧ʔȩ̧,nù̧nȩ̧,ʔú̧ná̧,tɨ́ nà̧nà̧,ⁿǰi̧či,đàƀà,ⁿdóó,kɨ́đɨ̀,ⁿdi̧đi̧,ⁿdu̧đi̧,číí lȩʔȩ,[žètè]/žòkò,ñá̧ žɨ̀ù,ñu̧̧u̧̧,ñú̧ʔmá̧,šèši̧,[đì̧ʔà]/táđú̧,[ⁿdáá]/ⁿdìsà,ñu̧̧ʔu̧̧,ì̧ñù̧,čì̧i̧̧,ñá̧má̧,žùšà̧,đéʔè,[kʷe đitni̧]/đayu =flema,ƀáʔà,čìì,mȩȩ,ƀéšì,mì̧ʔì̧,[mí̧čì],ƀí̧ʔⁿdé,sáʔá,sȩ̀ʔⁿdȩ,sá̧ʔú̧,šɨ̧tɨ̧,úší,ƀíšì,[ⁿdísá]/čàu̧=horseshoes,đɨ̧ʔñɨ̧,đɨ̀u̧,[kàkàu̧],loʔo,[waʔa šeši],ⁿdeđɨ,iđa,ƀíđí,[ža̧či̧]/ƀìtná̧,ža̧u̧,žùʔu̧,ⁿdàʔu̧,ʔúú,[ⁿǰàkʷà],kèȩ,káʔžú,tnɨ̧̀ñɨ̧̀,[čú̧ʔú̧]/kʷì̧ñù̧,ⁿdɨ́ʔžɨ̀,kà̧ʔⁿdɨ̧,kóó žá̧ʔⁿǰí,tɨ́ la̧a̧,la̧ʔƀa̧,lȩ̀ⁿdù,lȩlȩ,ⁿdàsà̧,ⁿdɨ̀ʔù,líʔlì,[ⁿduu],ná̧ʔà̧mà̧/na̧ma̧,[ⁿdaa]/žođo,[ná̧ sòò],kʷìđò,[tà kóó],[kòla̧]/ⁿdéká,kʷéʔé́,kùù ⁿdèʔè,kʷèȩ,ƀèʔè,ⁿǰìkà,ⁿǰìko̧,ⁿdíší̧,[šìla̧]/težu,i̧tu̧,ìkù,tùkù,kúká,kàku,túʔà,žúú,žuʔu,žúʔú/-í,žùžù,[kúʔú],[šiči],[kàrsòni̧],đútú,tu̧̧ni̧̧,ki̧̧ni̧̧,kʷȩ́ñù̧,ta̧ža̧,ƀéè,ì̧nù̧
Este,đau,žau,žuu,ku̧mi̧,tu̧mi̧,lu̧ʔmȩ,ñu̧mȩ,đi̧tni̧,tu̧ʔu̧,žatni̧,žutnu̧,iđu,đȩʔȩ,điko,đita,ⁿdusa,[ña̧ ku̧ʔⁿdu],šito,šio,kʷeči,ⁿduči,ⁿdute,žute,ⁿdeʔžu,ña̧ni̧,u̧ni̧,nu̧ʔu̧,u̧ʔu̧,ua,ku̧ñu̧,kʷeʔe,kʷa̧ʔa̧,usa,žuʔa,kɨtɨ,ⁿdɨʔɨ,ⁿdɨwɨ,tni̧u̧,nɨ̧ñɨ̧,žɨɨ,ñɨ̧ɨ̧,ñu̧nu̧,žaši,,žɨžɨ,ⁿdežu=comida molida,uʔa,điku̧,tni̧u̧,kači,tači,tee,tɨ kute,šitnu̧,šatnu̧,ši kʷeñu̧,ⁿdetu,teʔžu,tnɨ̧ɨ̧,tuči,tɨwɨ,too,ši toʔo,[sani̧],kaʔnu̧,đuku̧,kiši,ⁿdɨkɨ,koo,[kʷeʔe]/kini̧,[čɨɨ]/žuku,žaku̧,žakʷa,kʷia,đikʷa,ⁿdakʷa,[ña̧ đuʔu]/sa kʷi̧ʔna̧,kʷa̧a̧,ⁿdaa tɨkʷɨ,kʷiđo,žaka̧,[ⁿǰiʔi],nɨ̧ɨ̧ ni̧u̧,i̧ʔni̧,nu̧ni̧,[ⁿǰika],nȩ́ʔȩ́,[ⁿǰii]/nu̧nȩ,u̧na̧,tɨ na̧na̧,ⁿdiči,đawa,ⁿdoo,kɨđɨ,ⁿdɨđi,ⁿduđi,či leʔe,žoko,ña̧ žɨwɨ,ñu̧u̧,ñu̧ʔmȩ,saši,[žaʔa]/[đi̧ʔña̧]/tađu̧=águila/gavilán/gavilucha,ⁿdisa,ñu̧ʔu̧,i̧ñu̧,tnɨ̧ñu̧,ña̧ma̧,žasa̧,đaʔža,đayu,waʔa,či,,weši,mi̧ʔi̧,[mi̧či],wi̧ʔⁿde,saʔa,xȩ́ʔⁿdȩ/sȩ́ʔⁿdȩ,sa̧ʔu̧,šɨ̧tɨ̧,uši,wiši,[čau],(nu̧) đɨ̧ʔɨ̧,đɨwɨ,đɨʔwa=cacahuete,đoʔo,,ⁿdeđi,iđa,wiđi,ta wii/witna̧=hoy,žau,žuʔu,ⁿdaʔu,uu,ⁿdɨ lu̧ʔmȩ,kee,kaʔžu,tnɨ̧ñɨ̧/[čoto],[nȩñu̧],ⁿdɨʔžɨ,ka̧ʔⁿdɨ,koo ža̧ʔⁿǰi,tɨ đaa,laʔwa,lȩⁿdu,lele,ⁿdasa̧,ⁿdɨʔwɨ,liʔli,[ⁿduu],a̧ma̧,žođo,[na̧a̧],ⁿǰiđo,[tɨ đita],,kʷeʔe,ⁿdiʔa,kʷee,weʔe,ⁿǰika,ⁿǰiko,ⁿdiši,težu,itu,iku,tuku,kuka,kaku,tuʔa,žuu,žuʔu,žuʔu,žužu,[kuʔu],žuku̧,,đutu,[xer̃u]/tnu̧ni̧,ki̧ni̧,kʷȩñu̧,ⁿda taža,wee,i̧nu̧
Cui,đawi/đaƀi,žaƀi,žuwi/žuƀi,ku̧mi̧/kɨ̧mi̧,tu̧mi̧,đu̧ʔma̧,ñu̧ma̧,đi̧Nni̧,Nno̧ʔo̧,,yutnu̧,iđu,đa̧ʔa̧,[sa̧ʔa̧-ši],đita,ⁿdusa,,šito,šio,,ⁿduči,ⁿduȼa,šuȼa/žuȼa,ⁿzaʔyu/ⁿzaʔžu,ña̧ni̧,o̧ni̧,no̧ʔo̧,u̧ʔu̧,,ko̧ño̧,kʷaʔa,kʷa̧ʔa̧,usa,[ilɨ],kiti,ⁿdiʔi,ⁿdɨwɨ,ti̧ñu̧,nì̧ì̧,ii,i̧i̧/ɨ̧ɨ̧,ño̧nu̧/ño̧no̧,šaši/žaši,iši/ixi,[ti ma̧ʔa̧],,uʔa,,či̧ño̧,kači,tači,ȼee,,šiNno̧,saNnu̧,ti xʷɨ̧ɨ̧,,saʔžu,tni̧i̧,,tiwi,,,,kaʔno̧,đɨxɨ̧,kuši,ⁿdiki,koo,,žuku,žaki,,kʷia,,ⁿdakʷa,,xʷa̧a̧,kiku,kʷiđo,žuxʷa̧,,,i̧ʔni̧,nu̧ni̧,,ña̧ʔa̧,[ⁿdika],u̧na̧,,,đawa,ⁿdoo,kiđi,ⁿdɨđi=tepache,ⁿduđi,či leʔe,,ni̧wi,ño̧o̧,ñu̧ʔma̧,šaša,,,ño̧ʔo̧,i̧ño̧,i̧i̧,,yasa,đeʔe,,waʔa,,ma̧a̧,ƀasi,,[mi̧ci],wi̧ʔⁿza,saʔa,sa̧ʔⁿza,sa̧ʔu̧,šiti,uši/ɨši,wiši,ⁿdísa̧,ti đi̧ʔi̧,[na̧ni̧],điʔwa,đoʔo,,ⁿžađi,[žuȼa],wiđi,wiȼa,,žuʔwi,ⁿdaʔƀi,uƀi,,kee,,,,ⁿdiʔi,ka̧ʔNni̧,,tɨ đaa,tʸaʔwa,đa̧ⁿdu,,,,lɨʔlɨ,[ⁿduƀi/ⁿduu],na̧ma̧,,na̧ ⁿdisa,ⁿǰiđo,,,kʷeʔe,ⁿǰeʔi,kʷee-ni̧,weʔe,ⁿǰika,ⁿǰiko,,čaži,itu/itɨ,iku,,kʷika,kaku,,žuu,žuʔu,čuʔu,žužu,[kuʔu/[kɨʔɨ],,,,,ku̧ni̧,[arđiya],,wee,
Soso,,žai,,ku̧u̧,,,,,,,,,đa̧ʔa̧,,,,,,,,,,,,,,,,,,,,,,kiti(tata),,ⁿdiwi,ti ʔi̧ñu̧,,,,,žaši,žiku̧,,,,,,,,ȼee,,,,,,,,,,,,,,,,,,,,,žakʷa,kʷia,,,,,,,,,,i̧ʔni̧,,,,,,ti loo,,,,,,,,žoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ⁿǰaaʔ/ⁿzaaʔ,,weʔe,,,,,,,,,,,žuu,,[wi̧i̧ⁿsu],,,,,,,ši̧ni̧,,,,
Jalt,đaƀi,,žuu,ku̧u̧,[šaʔa],đu̧ʔa̧,,đi̧(ʔ)ni̧,[đaʔi],[žaʔa],žu̧nu̧,iđu,đa̧ʔa̧,,đita,,,[kama],šio,,ⁿduči,ⁿdusa/ⁿduša,žusa,,,u̧ni̧,nu̧ʔu̧,o̧ʔo̧,,ko̧ño̧,kʷaʔa,[ša̧ʔa̧],uša,žuʔa,(-tɨ)/kiti,,ⁿdeƀe,ti ʔi̧ñu̧,ni̧ñi̧,žɨɨ,ñi̧i̧,ñu̧nu̧,žaši,žiki̧,[ña̧ña̧],,,,ni̧u̧,kači,tači,sa žɨɨ/se žɨɨ,[ti ⁿduu],ši̧nu̧/ši̧ʔNu̧,[kaxa],[ti uʔku̧],yatu/ⁿdatu,saʔžɨ/saʔyu,nȩȩ,,teƀe/tɨƀɨ,,,, kaʔnu̧,đuku̧,kii,ⁿdɨkɨ/ⁿdeke,,,žuku,,,kʷia,,ⁿdakʷa,,kʷa̧a̧,kiku,kʷiđo,žuxʷa̧,,,,nu̧ni̧,[ⁿdoʔo],[đa̧ʔna̧/đa̧ʔtna̧],[ka̧a̧],u̧na̧,,,đaƀa,ⁿdoo,,[aɡʷardʸente],ⁿduđi,ti đeʔye,,ña̧ žiƀi,ñu̧u̧,ñu̧ʔa̧/yu̧ʔma̧,[ša̧a̧]/saši,,,ñu̧ʔu̧,i̧ñu̧,ti̧ni̧/ti ni̧ñɨ̧,,žuša̧,đaʔa,,,,mȩȩ,ƀaši,,ƀilu,,šaʔa,ša̧ʔⁿsa,sa̧ʔu̧,šiti,uši,ƀiši,ⁿǰisa,,[na̧ni̧],đeʔƀa,đoʔo,,[kađi],,ƀiđi,,,žuʔu,ⁿdaʔƀi,uu,,,,ti ni̧ñi̧,,[ti u̧ʔu̧],ka̧ʔⁿdi,,tɨ đaa,[či lekʷe],,,,,luči,kii/kiƀi,[na̧ kii],žođo,[na̧ča]/na̧ⁿǰa,kʷiđo,,,kʷeʔe,ⁿžaa-ⁿdo,kʷee,ƀeʔe,,,,[ƀanku],itu,iku,[ȩᵑɡa ƀuelta],,,,žuu,,žuʔu/[mȩsu],,,,,,,ku̧ni̧,[laƀiči],,ƀee,
Adeq,đai/đawi,žai/žaƀi,žuu,ku̧u̧,Nnu̧u̧,đu̧ʔa̧,ñu̧a̧,đi̧(ʔ)ni̧,Nnu̧ʔu̧,ža̧ʔni̧/ža̧ʔNni̧,žu̧Nnu̧/žu̧ʔNnu̧,iđu,đa̧ʔa̧,[sa̧ʔa̧]/điko,đita,[ta ƀaši],đusa̧(sa̧),šito=tapanco,šio,kʷači,ⁿduči,ⁿduča,žuȼa/žuča,ⁿyaʔi/ⁿčaʔi,ña̧ni̧,u̧ni̧,nu̧ʔu̧,u̧ʔu̧,ua,ku̧ñu̧,kʷaʔa,[sa̧ʔa̧]/kʷa̧ʔa̧(-ȼa),usa,žuʔa,kiti,,ⁿdeƀe,,ni̧i̧,žee,ñi̧i̧,ñu̧nu̧,žaši,žiku̧,,,,,Nni̧u̧,kači,tači,ȼee,,ši̧ʔNu̧,[kaxa],,ⁿyatu/ⁿsatu,saʔi,Nni̧i̧,,teƀe,,,, kaʔnu̧,[kʷežu],kiši,ⁿdeke,,,žuku,,,kʷia,,ⁿdakʷa,,kʷa̧a̧,kiku,kʷiđo,žuka̧,,,,nu̧ni̧,,[đa̧Nna̧],[ka̧a̧],u̧na̧,,,đaƀa,ⁿdoo,,[aɡʷardʸente],ⁿduđi,ti đeʔe,,ña̧ žii,ñu̧u̧,ñu̧ʔu̧,sa(xi̧),,,ñu̧ʔu̧,i̧u̧,či̧i̧,,yusa̧,đaʔa,,,,ƀee/ƀii/mi̧i̧,ƀaši,,ƀilu,,saʔa,sa̧ʔⁿsa,sa̧ʔu̧,šiti,uši,ƀiši,ⁿčisa,,,đeʔƀa,đoʔo,,[kađi],,ƀiđi,,,žuʔu,ⁿdaʔi,uu,,,,ti Nni̧(i̧),,[ti u̧ʔu̧],[ⁿdaʔƀa],,tɨ đaa,[sapu],,,,,luči,kii,[na̧ kii],žođo,,kʷiđo,,,kʷeʔe,,kʷee,ƀeʔe,,,,[ƀanku],itu,iku,,,,,žuu,,[ƀi̧nču],,,,,,,ku̧nu̧,kʷa̧ñu̧,,ƀee,
Cant,đaƀi,žaƀi,žuu,ko̧u̧ⁿ/ko̧n,ʔnu̧u̧,đu̧ʔa̧/[đitu],ñu̧·a̧/ñu̧u̧,đi̧(ʔ)ni̧/đi̧Nni̧,tnu̧ʔu̧,[ya],žu̧ʔnu̧/žu̧ʔNnu̧,iđu,đa̧ʔa̧,,đita,[ta ƀa̧ni̧],đusa,šito=tapanco,šio,,ⁿduči,ⁿdusa/ⁿduča,žuča,ⁿdoʔyo/ⁿdoʔžo,ña̧ni̧,u̧ni̧/o̧ni̧,nu̧ʔu̧,u̧ʔu̧/o̧ʔo̧,ua,ku̧ñu̧,kʷaʔa,[sa̧ʔa̧]/kʷa̧ʔa̧(-ⁿsa),usa,žuʔa,kiti,,ⁿdɨƀɨ,ti ʔi̧ñu̧,ni̧ñi̧,žɨɨ,ñi̧i̧,ñu̧nu̧,žaši,žɨku̧,,,,,,,[šia],ȼee/see,ti kuča,ši̧ʔnu̧,[kaxa],tɨ kʷa̧ñu̧,ⁿyatu,saʔa,ʔnȩȩ,,teƀe,,,, kaʔnu̧,đuku̧,kiši,ⁿdɨkɨ,,,žuku,,,kʷia,,ⁿdakʷa,,kʷa̧a̧,,kʷiđo,žuxʷa̧,,,,nu̧ni̧,[paree],,[ka̧a̧],u̧na̧,,,đaƀa,ⁿdoo,,,ⁿduđi,ti đeʔñu̧ ,,ña̧ žiƀi,ñu̧u̧,ñu̧ʔa̧,sa(sa),,,ñu̧ʔu̧,i̧ñu̧,či̧i̧,,žusa̧,đaʔa,,,[sa kʷaa],đii/ƀii/ee,ƀa(ši),,ƀilu,,saʔa,sa̧ʔⁿsa,sa̧ʔa̧,siti/šiti,uši,ƀiši,ⁿčisa,,[na̧ni̧],đɨʔƀa,đoʔo,,[kađi],,ƀiđi,,,žuʔu,ⁿdaʔƀi,uu,,,,ti ʔni̧ñi̧,,[ti u̧ʔu̧],[kato],,tɨ đaa,,,,,,luči,kiƀi,[na̧ kii],žođo,na̧ⁿsa,kʷiđo,,,kʷeʔe,,kʷee,ƀeʔe,,,,[ƀanku],itu,iku,tuku,,,,žuu,,[mȩȩ-đa],,,,,,,[ši̧nu̧ ña̧si],či kʷa̧ñu̧,,ƀee,
Lobo,đaƀi,žaƀi,žuu,ku̧u̧(n),tnu̧u̧/Nnu̧u̧,đuʔa̧,ñu̧ma̧/ñu̧a̧,đi̧Nni̧,[ka̧ʔa̧-nđo],ža̧ʔni̧/ža̧ni̧,žu̧ʔnu̧/šu̧ʔnu̧,iđu,đa̧ʔa̧,[sa̧ʔa̧-ši],đita,[ka̧na̧ šiši]/ⁿdusa,đu̧sa̧,šito=tapanco,šio,,luči,,šuȼa/žuȼa,ⁿsaʔyu,ña̧ni̧,u̧ni̧,nu̧ʔu̧,u̧ʔu̧,ua,ku̧ñu̧,kʷaʔa,kʷa̧ʔa̧(-ši),usa,žuʔa,,,ⁿdɨƀɨ,ti ʔi̧ñu̧,,žɨɨ,ñi̧i̧,ñu̧nu̧,žaši,žɨkɨ̧,[to ma̧ʔa̧],,,,ni̧ñu̧/ni̧u̧,,,čee/čii žɨɨ,[ti ⁿduu],,,[sankuđu],ⁿsatu,ȼaʔžɨ,,,,,,,,,[na̧ xaʔa-ši,,,[kʷiʔa],žuku,,,kʷia,đukʷa,,[xaʔƀiči],,tɨku,,,,ni̧ ni̧u̧,i̧ʔni̧,nu̧ni̧,,[ⁿda̧ʔna̧],no̧na̧,,,,,,,,ⁿduđi,ti đeʔe,žoko,ña̧ žeƀi,ñu̧u̧,ñu̧ʔu̧,xaši,,,ñu̧ʔu̧,i̧ñu̧,či̧i̧ⁿ,,žuȼa̧,,kʷe đažu,,,mi̧i̧,,mi̧ʔi̧,,,,,sa̧ʔu̧,šiti kʷači,uši,,,,[na̧nu̧],,,,,,,ƀiʔna̧,,žuʔu,,,,,,ni̧ñi̧,,[či u̧ʔu̧],[katu],,đaa,,,,,,xa luči,,,žođo,,čiđo,,,,na̧ ši ⁿsaʔa,,,,,,[ƀanku],itu,,,kukʷa,,,žuu,žuʔu,[mi̧nsü],,žuku,[surku],[kalso̧ni̧],,[kaa],[ku̧ʔi̧ nu̧ni̧-ši],,,,
Ynam,,žau,,,,,,đi̧(ʔ)ni̧,,,,,,,đita,,,,,,,ⁿduča,,,,u̧ni̧,,,,,,kʷa̧ʔa̧,,,,,,,,,,,žaši,,,,,,,,,,,,,,,,,,tiƀi,,,,,đu̧ⁿɡu,,,,,[ti ⁿduu]/žuku,,,,,,,,,,,,,,nu̧ni̧,,,,,ti na̧na̧,,,,kii,,ⁿduđi,,,,,,,,,,,,,,,,,,,ƀaši,,,,šaʔa,,,šiti,,,,,,,,,,,ƀiyi,,,,,uu,,[ka̧na̧],,,,,,,,,,,,,luči,,,žođo,,,,,,,,,,,,,,,,,,,žuu,žuʔu,,,,,,,,,,,,
Soy,(ku̧u̧) đawi,žawi,žúú,ku̧u̧/ko̧o̧,tnu̧u̧/tno̧o̧,đu̧ʔma̧,ño̧ma̧,đi̧tni̧,tno̧ʔo̧,ža̧tni̧,žutnu̧,iđu,đa̧ʔa̧,điko,đita,[ka̧na̧ ni̧ʔi̧],đusa,,šiyo,kʷači,ⁿduči,ⁿduca,žua,ⁿzaʔyu,ña̧ni̧,o̧ni̧,no̧ʔo̧,o̧ʔo̧,uwa,ko̧ño̧,kʷaʔa,kʷa̧ʔa̧,usa,žuʔwa,ti(tata),ⁿdeʔe,ⁿdewe,ti i̧ñu̧/ti i̧ño̧,ní̧ñì̧,žee,ñì̧ì̧,ño̧no̧,žaši,,[to ma̧ʔa̧],ⁿzayu=beans,[ađa],[đo̧ʔno̧/đu̧ʔnu̧]=shirt,tni̧o̧/tni̧u̧,kači,tači,xa žee/či žee,ti kuȼa,šitno̧/šitnu̧,satno̧,[to šoⁿǰaa],ⁿzatu,ȼaʔyu,tni̧i̧,tuči,tewe ⁿzaa,too,,xaka̧,kaʔno̧/kaʔnu̧,đuku̧,(xa-)kee-ȼa,ⁿdeke,koo,[kʷiʔ(y)a],žuku,žaku̧,žakʷa,kʷiya/kʷia,đukʷa,ⁿdakʷa,sa ka kiʔya,kʷa̧a̧,na̧ keku,kʷiđo,ña̧a̧/ñu̧u̧,[xaʔa],ni̧ña̧,i̧ʔni̧,no̧ni̧,[ⁿǰika]/[xaa],[đatna̧],nu̧na̧,o̧na̧/u̧na̧,ti na̧na̧,ⁿǰiči,đawa,ⁿdoo,keđe,ⁿdeđe kiši,ⁿduđi,ti đeʔe,žókó,ña̧ žewe,ño̧o̧,ño̧ʔma̧,xaa,[đi̧ʔña̧]/tađu̧,[ⁿdáá]/ⁿǰisa,ño̧ʔo̧,i̧ño̧,či̧i̧,,žusa̧,đaʔa,kʷe đayu/kʷe đažu,waʔa/ƀaʔa,[ⁿčaxu],mi̧i̧,(ȼa)waši/ƀaši,mi̧ʔi̧,wilu/ƀilu,wi̧ʔⁿza/ƀiʔⁿza,saʔa,(sa)xa̧ʔⁿsa,sa̧ʔu̧,šiti kʷači,uši,(xa)wiši/ƀiši,ⁿǰisa̧,đɨ̧ʔɨ̧,đewe,đeʔwa,đoʔo,ađi,ⁿǰađi/ⁿzađi,iđa,xa wiđi,witña̧,žawi,žuʔu,ⁿdaʔwi,uu,ⁿdi đu̧ʔma̧,ti kee,đa kaʔyu,tni̧ñi̧/tnȩñȩ,kʷi̧ño̧,tʸu̧ ⁿdeʔye,[katu]/ka̧ʔⁿdi,koo ria̧ʔⁿǰi,đaa,[ⁿdi đekʷe],[tʸaƀi],(đači)đađa,ȼi̧u̧ ⁿdasa,ⁿdeʔwe,xa/či luči,kewe,(a̧)na̧,žođo,ⁿǰaa,(ȼa) ⁿǰiđo,[ⁿdʸu điña̧],[xa tni̧i̧-ȼa],kʷeʔe,ⁿzaʔa,kʷee,weʔe,,ⁿǰiko,ⁿǰiši,(ti) ȼayu,itu,iku,tuku,kukʷa,kaku,,žuu,žuʔu,[-ⁿzu]/[mi̧i̧ⁿȼi],žužu,žuku,[šiči]=caños,[kalso̧ni̧],đutu,,sa kuu ku̧ni̧,kʷa̧ñu̧,taya,wee,i̧no̧=cigarro
