IDlist,GLOSS,VALUE,DOCULECT,IDjoss,CODEjoss
181,salado,ʔwaʔa,zapo11,47,zap
182,amargo,uwa,acat11,29,acat
182,amargo,uwa,achi11,29,achi
182,amargo,ua,adeq11,29,adeq
182,amargo,ʔoƀa,ahue11,29,ahue
182,amargo,yoƀa,alac11,29,alac
182,amargo,(ña̧)-uwa,alco11,29,alco
182,amargo,uwa,apas11,29,apas
182,amargo,uƀa,apoa11,29,apoa
182,amargo,uƀā,atat11,29,atat
182,amargo,ʔia(-o),aten11,29,aten
182,amargo,uwa,atoy11,29,atoy
182,amargo,uƀa,ayut11,29,ayut
182,amargo,uwa,brav11,29,cruz
182,amargo,owa,caca11,29,cac
182,amargo,yowa,cahu11,29,cah
182,amargo,ua,chal11,29,chal
182,amargo,uwa,chay11,29,chay
182,amargo,uwa,chaz11,29,chaz
182,amargo,uwa,chic11,29,chic
182,amargo,ua,chig11,29,chig
182,amargo,uƀe,coat11,29,coat
182,amargo,ʔuƀa,coic11,29,coi
182,amargo,uƀa,colo11,29,colo
182,amargo,ua,coso11,29,cos
182,amargo,ua,coxc11,29,cant
182,amargo,yowa,cuat11,29,cuat
182,amargo,uwe,cuau11,29,cuau
182,amargo,uwe,cuya11,29,cuya
182,amargo,ʔua,dura11,29,durz
182,amargo,oƀa,esta11,29,silm
182,amargo,ua,este11,29,este
182,amargo,uā,gran11,29,mig
182,amargo,ʔewa,guad11,29,guad
182,amargo,uwa,huaz11,29,huaz
182,amargo,uwe,huit11,29,huit
182,amargo,uƀa,itun11,29,itun
182,amargo,ʔiƀa,ixpa11,29,ixpn
182,amargo,uƀa,ixta11,29,ixty
182,amargo,uwa,ixta12,29,ixtl
182,amargo,uƀa,jami11,29,jam
182,amargo,uƀa,jica11,29,jict
182,amargo,uƀa,jica12,29,jicy
182,amargo,uwa,joco11,29,joco
182,amargo,uƀa,juxt11,29,juxt
182,amargo,uwa,lore11,29,lor
182,amargo,uwa,mech11,29,mech
182,amargo,uƀa,mixt11,29,mix
182,amargo,uwa,moli11,29,moli
182,amargo,uƀa,mont13,29,verd
182,amargo,ua,mont14,29,lobo
182,amargo,ʔeƀa,nuch11,29,nuch
182,amargo,uwa,nuxa11,29,nuxa
182,amargo,ʔùwà,nuyo11,29,nuyo
182,amargo,ʔùƀà,ocot11,29,oco
182,amargo,úá,peno11,29,peño
182,amargo,(ku)-uwa,pied11,29,pied
182,amargo,ua,pino11,29,pinn
182,amargo,uwa,pino12,29,pinl
182,amargo,owe,prom01,29,p-mixtec
182,amargo,ʔôƀa,reye11,29,rey
182,amargo,uwa,sayu11,29,sayu
182,amargo,atu,sind11,29,sind
182,amargo,uwa,soya11,29,soy
182,amargo,ua,tama11,29,tamj
182,amargo,ʔoƀa,tama12,29,tams
182,amargo,ʔoƀa,teco11,29,teco
182,amargo,(ku)-uwa,teit11,29,teit
182,amargo,ua,tepe11,29,tepj
182,amargo,uwa,tepe12,29,tept
182,amargo,uwa,tepo11,29,tepo
182,amargo,ua,tida11,29,tida
182,amargo,ua,tila11,29,til
182,amargo,uwa,tlac11,29,tlac
182,amargo,ʔoƀa,tlac12,29,tlam
182,amargo,ua,tlaz11,29,tlaz
182,amargo,ua,tona11,29,ton
182,amargo,uwa,tutu11,29,tut
182,amargo,ùà,xaya12,29,xay
182,amargo,uƀa,yolo11,29,yolt
182,amargo,uwa,yolo12,29,yolx
182,amargo,uwa,yoso11,29,yoso
182,amargo,uwa,yucu11,29,yuca
182,amargo,ʔùƀà,yucu12,29,yuci
182,amargo,ʔi-aa,yucu13,29,yucñ
182,amargo,ʔùwà,yucu15,29,yuco
182,amargo,uƀa,zaca11,29,zac
182,amargo,ʔwaa,zapo11,29,zap
183,sabroso,asɨ,acat11,130,acat
183,sabroso,asi,achi11,130,achi
183,sabroso,ʔaθi,ahue11,130,ahue
183,sabroso,yàsì̧,alac11,130,alac
183,sabroso,yasi̧,alco11,130,alco
183,sabroso,ađi,apas11,130,apas
183,sabroso,ađi,apoa11,130,apoa
183,sabroso,asɨ̧̄,atat11,130,atat
183,sabroso,ʔahi̧,aten11,130,aten
183,sabroso,asi̧,atoy11,130,atoy
183,sabroso,āsi̧ʔ,ayut11,130,ayut
183,sabroso,ya-asi̧,brav11,130,cruz
183,sabroso,ađi,caca11,130,cac
183,sabroso,yasi̧,cahu11,130,cah
183,sabroso,asu,chal11,130,chal
183,sabroso,asi,chay11,130,chay
183,sabroso,ađi,chaz11,130,chaz
183,sabroso,ađi,chic11,130,chic
183,sabroso,ađi̧,chig11,130,chig
183,sabroso,ƀeši,coat11,130,coat
183,sabroso,yàsí̧,coic11,130,coi
183,sabroso,asɨ,colo11,130,colo
183,sabroso,ađi,coso11,130,cos
183,sabroso,yasi̧,cuat11,130,cuat
183,sabroso,ađɨ̧,cuau11,130,cuau
183,sabroso,ađɨ,cuya11,130,cuya
183,sabroso,ʔasi,dura11,130,durz
183,sabroso,aθi,esta11,130,silm
183,sabroso,asū̧,gran11,130,mig
183,sabroso,ʔađi,guad11,130,guad
183,sabroso,asɨ,huaz11,130,huaz
183,sabroso,asɨ̧,itun11,130,itun
183,sabroso,ʔahi̧,ixpa11,130,ixpn
183,sabroso,asɨ̧,ixta11,130,ixty
183,sabroso,ađi,ixta12,130,ixtl
183,sabroso,asɨ̧,jami11,130,jam
183,sabroso,asi̧,jica11,130,jict
183,sabroso,asi,jica12,130,jicy
183,sabroso,ađi,joco11,130,joco
183,sabroso,asi,juxt11,130,juxt
183,sabroso,asɨ,lore11,130,lor
183,sabroso,asɨ,mech11,130,mech
183,sabroso,yàsī̧,metl11,130,metl
183,sabroso,asi,mixt11,130,mix
183,sabroso,āsī̧,moli11,130,moli
183,sabroso,ⁿduʔu̧,mont13,130,verd
183,sabroso,aši̧-ña̧,more11,130,mor
183,sabroso,ʔahi,nuch11,130,nuch
183,sabroso,ađɨ,nuxa11,130,nuxa
183,sabroso,ađi,nuxi11,130,nuxi
183,sabroso,nù̧ʔū̧,nuyo11,130,nuyo
183,sabroso,ʔà̧sì̧,ocot11,130,oco
183,sabroso,waʔa-šeši,peno11,130,peño
183,sabroso,ađi,pied11,130,pied
183,sabroso,asi,pino11,130,pinn
183,sabroso,asɨ̧,pino12,130,pinl
183,sabroso,asɨ̧ʔ,prom01,130,p-mixtec
183,sabroso,asɨ͂ʔ,prom01,130,p-mixtec
183,sabroso,ʔasi,reye11,130,rey
183,sabroso,asi̧,sayu11,130,sayu
183,sabroso,že-waʔa,sind11,130,sind
183,sabroso,ađi,sind11,130,sind
183,sabroso,ađi,soya11,130,soy
183,sabroso,Nna̧mi̧,tama11,130,tamj
183,frondoso,ađi,tama11,130,tamj
183,sabroso,há̧ā̧,tama12,130,tams
183,sabroso,ʔasi,teco11,130,teco
183,sabroso,ađi,teit11,130,teit
183,sabroso,ađi,tepe11,130,tepj
183,sabroso,asi̧,tepe12,130,tept
183,sabroso,ađi̧,tepo11,130,tepo
183,sabroso,ađi,tida11,130,tida
183,sabroso,ađi,tila11,130,til
183,sabroso,asi,tlac11,130,tlac
183,sabroso,tna̧ʔa̧-ƀi,tlal11,130,tlal
183,sabroso,ađi,tona11,130,ton
183,sabroso,asɨ,tutu11,130,tut
183,sabroso,àđì,xaya12,130,xay
183,sabroso,asu̧,yolo11,130,yolt
183,sabroso,asi̧,yolo12,130,yolx
183,sabroso,asu̧,yoso11,130,yoso
183,sabroso,asi̧,yucu11,130,yuca
183,sabroso,nù̧ʔū̧,yucu12,130,yuci
183,sabroso,ʔahi,yucu13,130,yucñ
183,sabroso,žàsí,yucu15,130,yuco
183,sabroso,asɨ̧ʔ,zaca11,130,zac
183,sabroso,ađi,zapo11,130,zap
186,flojo,susa̧,acat11,17,acat
186,floja,taya,acat11,186,acat
186,flojo,kuši,achi11,17,achi
186,floja,ni̧-taža,achi11,186,achi
186,flojo,đusa̧(sa̧),adeq11,17,adeq
186,flojo,šuša,ahue11,17,ahue
186,floja,na̧-taži,ahue11,186,ahue
186,flojo,šúšá̧,alac11,17,alac
186,flojo,šuša̧,alco11,17,alco
186,floja,taya,alco11,186,alco
186,flojo,đusa,apas11,17,apas
186,floja,taya,apas11,186,apas
186,flojo,đusa,apoa11,17,apoa
186,floja,taya,apoa11,186,apoa
186,flojo,kúxí,atat11,17,atat
186,floja,taʔya,atat11,186,atat
186,flojo,tì-hùsá,aten11,17,aten
186,floja,tai,aten11,186,aten
186,flojo,huča̧,atoy11,17,atoy
186,floja,taya,atoy11,186,atoy
186,flojo,suša̧ʔ,ayut11,17,ayut
186,floja,taya,ayut11,186,ayut
186,flojo,šuša̧,brav11,17,cruz
186,floja,taya,brav11,186,cruz
186,flojo,đüsa,caca11,17,cac
186,floja,na̧-tei,caca11,186,cac
186,flojo,šu̧ša̧,cahu11,17,cah
186,floja,taya,cahu11,186,cah
186,flojo,kuṣ̌i,chal11,17,chal
186,floja,taʔža,chal11,186,chal
186,flojo,suča̧,chay11,17,chay
186,floja,taya,chay11,186,chay
186,flojo,đusa,chaz11,17,chaz
186,floja,đaya,chaz11,186,chaz
186,flojo,đusa,chic11,17,chic
186,floja,taya,chic11,186,chic
186,flojo,đuš̭a̧,chig11,17,chig
186,floja,na̧-đaya,chig11,186,chig
186,flojo,(ña̧)đušȩ,coat11,17,coat
186,floja,taša,coat11,186,coat
186,flojo,na-šuša̧,coic11,17,coi
186,floja,taši,coic11,186,coi
186,flojo,uča̧,colo11,17,colo
186,floja,taya,colo11,186,colo
186,flojo,đusa̧,coso11,17,cos
186,floja,đaya,coso11,186,cos
186,flojo,đusa,coxc11,17,cant
186,flojo,šuša,cuat11,17,cuat
186,floja,taya,cuat11,186,cuat
186,flojo,đuxʸȩ,cuau11,17,cuau
186,flojo,đu̧Ññȩ,cuau11,17,cuau
186,floja,taya,cuau11,186,cuau
186,flojo,đuÑñȩ,cuya11,17,cuya
186,floja,na̧-taya,cuya11,186,cuya
186,flojo,ku-šuša̧,dura11,17,durz
186,floja,taža,dura11,186,durz
186,flojo,θüsa,esta11,17,silm
186,floja,na̧-taya,esta11,186,silm
186,flojo,ña̧-ku̧ʔⁿdu,este11,17,este
186,floja,ⁿda-taža,este11,186,este
186,flojo,kúší,gran11,17,mig
186,floja,taʔža,gran11,186,mig
186,flojo,đusa,guad11,17,guad
186,floja,tai,guad11,186,guad
186,flojo,suča̧,huaz11,17,huaz
186,floja,taya,huaz11,186,huaz
186,flojo,đuxʸe,huit11,17,huit
186,floja,đa-taža,huit11,186,huit
186,flojo,kuṣ̌i,itun11,17,itun
186,flojo,taya,itun11,17,itun
186,floja,taya,itun11,186,itun
186,flojo,ku-husa,ixpa11,17,ixpn
186,floja,taža,ixpa11,186,ixpn
186,flojo,suča̧,ixta11,17,ixty
186,floja,taya,ixta11,186,ixty
186,floja,yaʔla,ixta11,186,ixty
186,flojo,đusa,ixta12,17,ixtl
186,floja,taya,ixta12,186,ixtl
186,flojo,suča,jami11,17,jam
186,floja,taya,jami11,186,jam
186,flojo,suča̧,jica11,17,jict
186,floja,taya,jica11,186,jict
186,flojo,suča̧,jica12,17,jicy
186,floja,taya,jica12,186,jicy
186,flojo,đusa,joco11,17,joco
186,floja,taya,joco11,186,joco
186,flojo,kuši,juxt11,17,juxt
186,floja,taža,juxt11,186,juxt
186,flojo,suča,lore11,17,lor
186,floja,taya,lore11,186,lor
186,flojo,suča̧,mech11,17,mech
186,floja,taya,mech11,186,mech
186,flojo,šúšá̧,metl11,17,metl
186,flojo,ku-kuši,mixt11,17,mix
186,flojo,ⁿdi-kuʔⁿdu,mixt11,17,mix
186,floja,taya,mixt11,186,mix
186,flojo,kuši,moli11,17,moli
186,flojo,kuši,mont13,17,verd
186,floja,taya,mont13,186,verd
186,flojo,đu̧sa̧,mont14,17,lobo
186,flojo,šuša,more11,17,mor
186,floja,na-yaya-tu,more11,186,mor
186,flojo,husa,nuch11,17,nuch
186,floja,taži,nuch11,186,nuch
186,flojo,đušȩ,nuxa11,17,nuxa
186,floja,taža,nuxa11,186,nuxa
186,floja,ni̧-taya-ši,nuxi11,186,nuxi
186,flojo,kuši,nuyo11,17,nuyo
186,floja,tāžā,nuyo11,186,nuyo
186,flojo,kúší,ocot11,17,oco
186,floja,taža,ocot11,186,oco
186,floja,taža,pena12,186,peña
186,flojo,kùʔù-ⁿdùù,peno11,17,peño
186,floja,ta̧ža̧,peno11,186,peño
186,flojo,đu̧ņȩ,pied11,17,pied
186,floja,taža,pied11,186,pied
186,flojo,suča,pino11,17,pinn
186,flojo,suča,pino12,17,pinl
186,floja,taya,pino12,186,pinl
186,flojo,suxȩʔ,prom01,17,p-mixtec
186,floja,taya,prom01,186,p-mixtec
186,flojo,ku-kuši,reye11,17,rey
186,floja,taža,reye11,186,rey
186,flojo,suča,sayu11,17,sayu
186,floja,taya,sayu11,186,sayu
186,flojo,na̧-đu̧ņȩ,sind11,17,sind
186,floja,ka-taža,sind11,186,sind
186,flojo,đusa,soya11,17,soy
186,floja,taya,soya11,186,soy
186,flojo,đuše,tama11,17,tamj
186,floja,na̧-taža,tama11,186,tamj
186,floja,taža,tama12,186,tams
186,flojo,kùʂ̌í,teco11,17,teco
186,floja,taža,teco11,186,teco
186,flojo,ku-điʔi,teit11,17,teit
186,floja,na̧-taya,teit11,186,teit
186,flojo,đusa̧,tepe11,17,tepj
186,floja,đaya,tepe11,186,tepj
186,flojo,suča̧,tepe12,17,tept
186,floja,ⁿdu-taya,tepe12,186,tept
186,flojo,đusa,tepo11,17,tepo
186,floja,taya,tepo11,186,tepo
186,flojo,đusa̧,tida11,17,tida
186,floja,taža,tida11,186,tida
186,flojo,kuđi,tila11,17,til
186,floja,taža,tila11,186,til
186,flojo,kuši,tlac11,17,tlac
186,floja,taža,tlac11,186,tlac
186,flojo,kušu,tlac12,17,tlam
186,floja,taža,tlac12,186,tlam
186,flojo,đuṣ̌a,tlal11,17,tlal
186,floja,na̧-tna̧ni̧,tlal11,186,tlal
186,floja,na̧-taža,tlaz11,186,tlaz
186,flojo,đusa̧,tona11,17,ton
186,floja,đaya,tona11,186,ton
186,flojo,suča,tutu11,17,tut
186,floja,taya,tutu11,186,tut
186,flojo,đusa̧,xaya11,17,jer
186,flojo,đūsā̧̄,xaya12,17,xay
186,floja,đaya,xaya12,186,xay
186,flojo,ⁿdɨ-kuši,yolo11,17,yolt
186,flojo,ʂuʂa,yolo12,17,yolx
186,floja,taya,yolo12,186,yolx
186,flojo,kuši,yoso11,17,yoso
186,floja,taʔža,yoso11,186,yoso
186,flojo,kuṣ̌i,yucu11,17,yuca
186,flojo,kúší,yucu12,17,yuci
186,floja,ⁿda̧nu̧,yucu12,186,yuci
186,flojo,ta-kuʔⁿdi,yucu13,17,yucñ
186,floja,taža,yucu13,186,yucñ
186,flojo,kùší,yucu15,17,yuco
186,floja,tāyā,yucu15,186,yuco
186,flojo,suča,zaca11,17,zac
186,floja,taya,zaca11,186,zac
186,flojo,đusa̧,zapo11,17,zap
186,floja,đaya,zapo11,186,zap
187,feo,ⁿdasɨ,acat11,70,acat
187,feo,kiñi̧,acat11,70,acat
187,feo,kini̧,achi11,70,achi
187,feo,kini̧,ahue11,70,ahue
187,feo,kini̧,alac11,70,alac
187,feo,kini̧,alco11,70,alco
187,feo,kini̧-kaa,apas11,70,apas
187,feo,kʷiʔya,apoa11,70,apoa
187,feo,kini̧,atat11,70,atat
187,feo,kini̧,aten11,70,aten
187,feo,kini̧,atoy11,70,atoy
187,feo,kini̧,ayut11,70,ayut
187,feo,kini̧,brav11,70,cruz
187,feo,kini̧-kaa,cahu11,70,cah
187,feo,ṣ̌a̧a̧-ņa̧ka,chal11,70,chal
187,feo,kiñi̧,chay11,70,chay
187,feo,ⁿǰeʔe,chaz11,70,chaz
187,feo,kini̧,chaz11,70,chaz
187,feo,ni̧ʔya̧,chig11,70,chig
187,feo,kini̧-kaa,coat11,70,coat
187,feo,kíní̧,coic11,70,coi
187,feo,kiñi̧,colo11,70,colo
187,feo,kini̧,coso11,70,cos
187,feo,kini̧-ni̧-kaa,cuat11,70,cuat
187,feo,kini̧-kaa,cuau11,70,cuau
187,feo,kini̧,cuya11,70,cuya
187,feo,kini̧,dura11,70,durz
187,feo,kini̧-kaa,esta11,70,silm
187,feo,kʷeʔe,este11,70,este
187,feo,kini̧,este11,70,este
187,feo,kini̧,gran11,70,mig
187,feo,kini̧,guad11,70,guad
187,feo,kiñi̧,huaz11,70,huaz
187,feo,nȩʔȩ-kaa,huit11,70,huit
187,feo,kini̧,itun11,70,itun
187,feo,kini̧,ixpa11,70,ixpn
187,feo,kini̧,ixta11,70,ixty
187,feo,kʷiʔya,ixta12,70,ixtl
187,feo,kiñi̧-kaa,jami11,70,jam
187,feo,kini̧,jica11,70,jict
187,feo,kini̧-kaa,jica12,70,jicy
187,feo,kini̧,joco11,70,joco
187,feo,kini̧,juxt11,70,juxt
187,feo,kiñi̧-kaa,lore11,70,lor
187,feo,kiñi̧,mech11,70,mech
187,feo,kī̧nī̧,metl11,70,metl
187,feo,kini̧,mixt11,70,mix
187,feo,kini̧,moli11,70,moli
187,feo,kini̧,mont13,70,verd
187,feo,kʷiʔa,mont14,70,lobo
187,feo,kini̧,more11,70,mor
187,feo,kini̧,nuch11,70,nuch
187,feo,ⁿdađi-kaa,nuxa11,70,nuxa
187,feo,ñi̧ʔna̧-kaa,nuxi11,70,nuxi
187,feo,kinī̧,nuyo11,70,nuyo
187,feo,kini̧,ocot11,70,oco
187,feo,nȩ̀ʔȩ̀,peno11,70,peño
187,feo,ⁿdeʔe-kaa,pied11,70,pied
187,feo,ⁿdasi,pino11,70,pinn
187,feo (de comportamiento),kini̧,pino11,70,pinn
187,feo,ⁿdasɨ,pino12,70,pinl
187,feo,kini̧,pino12,70,pinl
187,feo,kini,prom01,70,p-mixtec
187,feo,kini̧-kaa,reye11,70,rey
187,feo,kiñi̧,sayu11,70,sayu
187,feo,loko-kaa,sind11,70,sind
187,feo,kʷiʔ(y)a,soya11,70,soy
187,feo,ⁿdađi-kaa,tama11,70,tamj
187,feo,kini̧,tama12,70,tams
187,feo,kīní̧,teco11,70,teco
187,feo,ⁿdeʔe,teit11,70,teit
187,feo,ⁿǰeʔe,tepe11,70,tepj
187,feo,kini̧,tepe11,70,tepj
187,feo,kini̧,tepe12,70,tept
187,feo,ka̧na̧,tepo11,70,tepo
187,feo,ⁿdii,tepo11,70,tepo
187,feo,kʷiʔa,tida11,70,tida
187,feo,kiʔa-kaa,tila11,70,til
187,feo,kini,tlac11,70,tlac
187,feo,ƀiđa,tlal11,70,tlal
187,feo,ⁿdeʔe,tlaz11,70,tlaz
187,feo,kini̧,tona11,70,ton
187,feo,kiñi̧,tutu11,70,tut
187,feo,kīnī̧,xaya12,70,xay
187,feo,kɨnɨ̧,yolo11,70,yolt
187,feo,kini̧,yolo12,70,yolx
187,feo,kʷeʔe,yoso11,70,yoso
187,feo,ka-kini̧,yucu11,70,yuca
187,feo (de lugar),kini̧,yucu12,70,yuci
187,feo (de cosa),nȩ́ʔí,yucu12,70,yuci
187,feo,kini̧,yucu13,70,yucñ
187,feo,kīnī̧,yucu15,70,yuco
187,feo,kini-kaa,zaca11,70,zac
187,feo,kini̧-kaa,zapo11,70,zap
189,está cerca,yatʸi,acat11,10,acat
189,está cerca,žatNi̧,achi11,10,achi
189,está cerca,ža̧ʔni̧,adeq11,10,adeq
189,está cerca,ža̧ʔNni̧,adeq11,10,adeq
189,está cerca,žati,ahue11,10,ahue
189,está cerca,yati̧,alac11,10,alac
189,está cerca,yatni̧,alac11,10,alac
189,está cerca,yati̧,alco11,10,alco
189,está cerca,žači̧,amat11,10,amat
189,está cerca,žači,apas11,10,apas
189,está cerca,yači̧,apoa11,10,apoa
189,está cerca,yaNni̧,atat11,10,atat
189,está cerca,žati,aten11,10,aten
189,está cerca,yati̧,atoy11,10,atoy
189,está cerca,yati̧,ayut11,10,ayut
189,está cerca,yatni̧,brav11,10,cruz
189,está cerca,žati̧,caca11,10,cac
189,está cerca,yatni̧,cahu11,10,cah
189,está cerca,ža̧ni̧,chal11,10,chal
189,está cerca,yatʸi̧,chay11,10,chay
189,está cerca,yači̧,chay11,10,chay
189,está cerca,žati,chay12,10,chap
189,está cerca,yači,chaz11,10,chaz
189,está cerca,yači,chic11,10,chic
189,está cerca,žači,chic11,10,chic
189,está cerca,yatni̧,chig11,10,chig
189,está cerca,eȼi̧,coat11,10,coat
189,está cerca,žāčī̧,coic11,10,coi
189,está cerca,yatʸi̧,colo11,10,colo
189,está cerca,yači̧,coso11,10,cos
189,está cerca,ya,coxc11,10,cant
189,está cerca,yači̧,cris11,10,cris
189,está cerca,yati̧,cuat11,10,cuat
189,está cerca,ya̧ȼi̧,cuau11,10,cuau
189,está cerca,ña̧či̧,cuya11,10,cuya
189,está cerca,žatni̧ⁿ,diux11,10,diux
189,está cerca,žači,dura11,10,durz
189,está cerca,yati,esta11,10,silm
189,está cerca,žatni̧,este11,10,este
189,está cerca,ža̧ni̧,gran11,10,mig
189,está cerca,žaȼi,guad11,10,guad
189,está cerca,yatʸi,huaz11,10,huaz
189,está cerca,žaNni̧,huit11,10,huit
189,está cerca,yeti̧,itun11,10,itun
189,está cerca,žači,ixpa11,10,ixpn
189,está cerca,yatʸi̧,ixta11,10,ixty
189,está cerca,ž̩ati,ixta12,10,ixtl
189,está cerca,yatʸi̧,jami11,10,jam
189,está cerca,žaʔa,jate11,10,jalt
189,está cerca,yati̧,jica11,10,jict
189,está cerca,yati̧,jica12,10,jicy
189,está cerca,yači,joco11,10,joco
189,está cerca,žatʸi,juxt11,10,juxt
189,está cerca,yatʸi,lore11,10,lor
189,está cerca,yatʸi̧,mech11,10,mech
189,está cerca,yatʸi,mixt11,10,mix
189,está cerca,žatNi̧,moli11,10,moli
189,está cerca,yatni̧,mont13,10,verd
189,está cerca,ža̧ʔni̧,mont14,10,lobo
189,está cerca,ža̧ni̧,mont14,10,lobo
189,está cerca,yati̧,more11,10,mor
189,está cerca,ⁿǰa-xaʔa,ndua11,10,ndua
189,está cerca,žati,nuch11,10,nuch
189,está cerca,ki̧i̧-ni̧,nund11,10,ndac
189,está cerca,yatʸi,nuti11,10,nuti
189,está cerca,žati,nuxa11,10,nuxa
189,está cerca,žātī̧,nuyo11,10,nuyo
189,está cerca,ņā̧tī̧,ocot11,10,oco
189,está cerca,žatni̧,pena12,10,peña
189,está cerca,žàtnì̧,peno11,10,peño
189,está cerca,ža̧ni̧,pied11,10,pied
189,está cerca,ti̧ʔa,pino11,10,pinn
189,está cerca,yati,pino11,10,pinn
189,está cerca,yati̧,pino12,10,pinl
189,está cerca,ča,prog11,10,prog
189,está cerca,žati,prog12,10,silp
189,está cerca,yeti̧,prom01,10,p-mixtec
189,está cerca,žāčī,reye11,10,rey
189,está cerca,yatʸi̧,sayu11,10,sayu
189,está cerca,ža̧ni̧,sind11,10,sind
189,está cerca,ža̧tni̧,soya11,10,soy
189,está cerca,yaNni̧,tama11,10,tamj
189,está cerca,žati,tama12,10,tams
189,está cerca,ņa̧ʔa̧,tata11,10,tata
189,está cerca,žači,teco11,10,teco
189,está cerca,ṣ̌aNni̧,teit11,10,teit
189,está cerca,yači,tejo11,10,tejc
189,está cerca,yači,tepe11,10,tepj
189,está cerca,yati̧,tepe12,10,tept
189,está cerca,yatni̧,tepo11,10,tepo
189,está cerca,žatni̧,tida11,10,tida
189,está cerca,žaʔni̧,tida11,10,tida
189,está cerca,žatNi̧,tlac11,10,tlac
189,está cerca,žaȼi,tlac12,10,tlam
189,está cerca,yatni̧,tlal11,10,tlal
189,está cerca,žetni̧,tlaz11,10,tlaz
189,está cerca,yači,tona11,10,ton
189,está cerca,čiɡayo,toto12,10,tot
189,está cerca,yatʸi̧,tutu11,10,tut
189,está cerca,yātnī̧,xaya12,10,xay
189,está cerca,žatNi̧,yolo11,10,yolt
189,está cerca,yati̧,yolo12,10,yolx
189,está cerca,žaNni̧,yoso11,10,yoso
189,está cerca,žatNi̧,yucu11,10,yuca
189,está cerca,yātī̧,yucu12,10,yuci
189,está cerca,žati,yucu13,10,yucñ
189,está cerca,žātī̧,yucu15,10,yuco
189,está cerca,žatni̧,yucu16,10,yucq
189,está cerca,žaNni̧,yuta12,10,yuta
189,está cerca,yati̧,zaca11,10,zac
189,está cerca,yači,zapo11,10,zap
191,pesado,wee,acat11,187,acat
191,pesado,ƀee,achi11,187,achi
191,pesado,ƀee,adeq11,187,adeq
191,pesado,vee,ahue11,187,ahue
191,pesado,wee,alco11,187,alco
191,pesado,ƀee,amat11,187,amat
191,pesado,wee,apas11,187,apas
191,pesado,ƀee,apoa11,187,apoa
191,pesado,vēyi,atat11,187,atat
191,pesado,vee,aten11,187,aten
191,pesado,wee,atoy11,187,atoy
191,pesado,vīɛ,ayut11,187,ayut
191,pesado,gʷee,brav11,187,cruz
191,pesado,ƀee,caca11,187,cac
191,pesado,wee,cahu11,187,cah
191,pesado,ƀee,chal11,187,chal
191,pesado,wee,chay11,187,chay
191,pesado,ƀee,chay12,187,chap
191,pesado,wee,chaz11,187,chaz
191,pesado,wee,chic11,187,chic
191,pesado,wee,chig11,187,chig
191,pesado,ƀii,coat11,187,coat
191,pesado,vèē,coic11,187,coi
191,pesado,ƀee,colo11,187,colo
191,pesado,wee,coso11,187,cos
191,pesado,ƀee,coxc11,187,cant
191,pesado,ƀee,cris11,187,cris
191,pesado,wee,cuat11,187,cuat
191,pesado,wii,cuau11,187,cuau
191,pesado,wee,cuil11,187,cui
191,pesado,wii,cuya11,187,cuya
191,pesado,ƀee,diux11,187,diux
191,pesado,vee,dura11,187,durz
191,pesado,ƀee,esta11,187,silm
191,pesado,wee,este11,187,este
191,pesado,ƀee,flor11,187,flor
191,pesado,vēe,gran11,187,mig
191,pesado,vee,guad11,187,guad
191,pesado,wee,huaz11,187,huaz
191,pesado,wee,huit11,187,huit
191,pesado,ƀeyi,itun11,187,itun
191,pesado,vèē,ixpa11,187,ixpn
191,pesado,ƀee,ixta11,187,ixty
191,pesado,wee,ixta12,187,ixtl
191,pesado,ƀee,ixta13,187,ixtp
191,pesado,ƀee,jami11,187,jam
191,pesado,ƀee,jate11,187,jalt
191,pesado,ƀee,jica11,187,jict
191,pesado,ƀee,jica12,187,jicy
191,pesado,wee,joco11,187,joco
191,pesado,ƀee,juxt11,187,juxt
191,pesado,wee,lore11,187,lor
191,pesado,wee,mech11,187,mech
191,pesado,ƀee,mica11,187,mic
191,pesado,ƀee,mixt11,187,mix
191,pesado,vee,moli11,187,moli
191,pesado,ƀei,mont13,187,verd
191,pesado,ƀee,ndua11,187,ndua
191,pesado,vee,nuch11,187,nuch
191,pesado,ƀee,nund11,187,ndac
191,pesado,ƀee,nund12,187,ndi
191,pesado,ƀee,nund13,187,ndo
191,pesado,ƀee,nuti11,187,nuti
191,pesado,wee,nuxa11,187,nuxa
191,pesado,ƀee,nuxi11,187,nuxi
191,pesado,vèī,nuyo11,187,nuyo
191,pesado,vèē,ocot11,187,oco
191,pesado,ƀee,pena12,187,peña
191,pesado,ƀéè,peno11,187,peño
191,pesado,wee,pied11,187,pied
191,pesado,ƀee,pino11,187,pinn
191,pesado,ƀee,pino12,187,pinl
191,pesado,ƀee,prog11,187,prog
191,pesado,ƀee,prog12,187,silp
191,pesado,weyi,prom01,187,p-mixtec
191,pesado,vèe,reye11,187,rey
191,pesado,wee,sayu11,187,sayu
191,pesado,wee,sind11,187,sind
191,pesado,ƀee,sini11,187,sinc
191,pesado,wee,soya11,187,soy
191,pesado,wee,tama11,187,tamj
191,pesado,vee,tama12,187,tams
191,pesado,ƀee,tata11,187,tata
191,pesado,vee,teco11,187,teco
191,pesado,wee,teit11,187,teit
191,pesado,ƀee,tejo11,187,tejc
191,pesado,wee,tepe11,187,tepj
