IDlist,GLOSS,VALUE,FORM,ID,NOTES,DOCULECT,SOURCE
181,salado,ù'và,,3852,,mixt11,josserand1983mixtec
182,amargo,ùvà,,3853,,tlah11,josserand1983mixtec
182,amargo,òvà,,3854,,pied12,josserand1983mixtec
182,amargo,òvà,,3855,,flor12,josserand1983mixtec
182,amargo,ìvà,,3856,,mont12,josserand1983mixtec
182,amargo,ùvà,,3857,,mixt11,josserand1983mixtec
182,amargo,,,3858,,tlah11,josserand1983mixtec
182,amargo,ajtu,,3859,,pied12,josserand1983mixtec
182,amargo,òvà,,3860,,flor12,josserand1983mixtec
182,amargo,,,3861,,mont12,josserand1983mixtec
183,sabroso,yàsí,,3862,,tlah11,josserand1983mixtec
183,sabroso,àsǐn,,3863,,pied12,josserand1983mixtec
183,sabroso,àsǐn,,3864,,flor12,josserand1983mixtec
183,sabroso,ànjìn,,3865,,mont12,josserand1983mixtec
183,sabroso,àsǐ,,3866,,mixt11,josserand1983mixtec
184,ancho,ndìkà,,3867,,tlah11,josserand1983mixtec
184,ancho,ntsíjkà,,3868,,pied12,josserand1983mixtec
184,ancho,ntsíjkà,,3869,,flor12,josserand1983mixtec
184,ancho,ndika,,3870,,mont12,josserand1983mixtec
185,nuevo,xàá,,3871,,tlah11,josserand1983mixtec
185,nuevo,xàá,,3872,,pied12,josserand1983mixtec
185,nuevo,xàá,,3873,,flor12,josserand1983mixtec
185,nuevo,sàá,,3874,,mont12,josserand1983mixtec
185,nuevo,tsaa (MAM),,3875,,mixt11,josserand1983mixtec
186,flojo,xúxan,,3876,,tlah11,josserand1983mixtec
186,flojo,xúxan,,3877,,pied12,josserand1983mixtec
186,flojo,xúxan,,3878,,flor12,josserand1983mixtec
186,flojo,júsá,,3879,,mont12,josserand1983mixtec
186,flojo,kukuxà,,3880,,mixt11,josserand1983mixtec
187,feo,kini,,3881,,tlah11,josserand1983mixtec
187,feo,kini,,3882,,pied12,josserand1983mixtec
187,feo,kini,,3883,,flor12,josserand1983mixtec
187,feo,kini,,3884,,mont12,josserand1983mixtec
187,feo,kini,,3885,,mixt11,josserand1983mixtec
188,celoso,kwiñu,,3886,,tlah11,josserand1983mixtec
188,celoso,kuíñun,,3887,,pied12,josserand1983mixtec
188,celoso,kuíñû,,3888,,flor12,josserand1983mixtec
188,celoso,,,3889,,mont12,josserand1983mixtec
189,"cerca, próximo",yachi,,3890,,tlah11,josserand1983mixtec
189,"cerca, próximo",yatsin,,3891,,pied12,josserand1983mixtec
189,"cerca, próximo",yajtsin,,3892,,flor12,josserand1983mixtec
189,"cerca, próximo",yati,,3893,,mont12,josserand1983mixtec
189,"cerca, próximo",yachi,,3894,,mixt11,josserand1983mixtec
190,lejos,xíka,,3895,,tlah11,josserand1983mixtec
190,lejos,xìka,,3896,,pied12,josserand1983mixtec
190,lejos,xíka,,3897,,flor12,josserand1983mixtec
190,lejos,,,3898,,mont12,josserand1983mixtec
191,pesado,vèe,,3899,,tlah11,josserand1983mixtec
191,pesado,vèje,,3900,,pied12,josserand1983mixtec
191,pesado,vèje,,3901,,flor12,josserand1983mixtec
191,pesado,vè'e,,3902,,mont12,josserand1983mixtec
191,pesado,vèe,,3903,,mixt11,josserand1983mixtec
192,crudo,ì'i,,3904,,tlah11,josserand1983mixtec
192,crudo,í'i,,3905,,pied12,josserand1983mixtec
192,crudo,í'i,,3906,,flor12,josserand1983mixtec
192,crudo,yíí,,3907,,mont12,josserand1983mixtec
193,liso,kaní,,3908,,tlah11,josserand1983mixtec
193,liso,kaní,,3909,,pied12,josserand1983mixtec
193,liso,kaní,,3910,,flor12,josserand1983mixtec
193,liso,vilá,,3911,,mont12,josserand1983mixtec
193,liso,ndiìí,,3912,,mixt11,josserand1983mixtec
194,despacio,kwe,,3913,,tlah11,josserand1983mixtec
194,despacio,kuée,,3914,,pied12,josserand1983mixtec
194,despacio,kuée,,3915,,flor12,josserand1983mixtec
194,despacio,kueé,,3916,,mont12,josserand1983mixtec
194,despacio,kwée,,3917,,mixt11,josserand1983mixtec
194,despacio,kuee,,3918,,tlah11,josserand1983mixtec
194,despacio,yàà,,3919,,pied12,josserand1983mixtec
194,despacio,kuée,,3920,,flor12,josserand1983mixtec
195,ayer,kùni,,3921,,tlah11,josserand1983mixtec
195,ayer,kojni,,3922,,pied12,josserand1983mixtec
195,ayer,koni,,3923,,flor12,josserand1983mixtec
195,ayer,koni,,3924,,mont12,josserand1983mixtec
195,ayer,kuni,,3925,,mixt11,josserand1983mixtec
196,año,kwiyà,,3926,,tlah11,josserand1983mixtec
196,año,kuiyà,,3927,,pied12,josserand1983mixtec
196,año,kuìyà,,3928,,flor12,josserand1983mixtec
196,año,kuìyà,,3929,,mont12,josserand1983mixtec
196,año,kwìyà,,3930,,mixt11,josserand1983mixtec
197,"ahora, hoy",viti,,3931,,tlah11,josserand1983mixtec
197,"ahora, hoy",vitsin,,3932,,pied12,josserand1983mixtec
197,"ahora, hoy",vitsin,,3933,,flor12,josserand1983mixtec
197,"ahora, hoy",viti,,3934,,mont12,josserand1983mixtec
197,"ahora, hoy",vichi,,3935,,mixt11,josserand1983mixtec
198,noche,ñuûn,,3936,,tlah11,josserand1983mixtec
198,noche,ñǔu,,3937,,pied12,josserand1983mixtec
198,noche,ñǔu,,3938,,flor12,josserand1983mixtec
198,noche,ñoó,,3939,,mont12,josserand1983mixtec
198,noche,tsi kwaǎ,,3940,,mixt11,josserand1983mixtec
200,"día, fecha",kìví,,3941,,tlah11,josserand1983mixtec
200,"día, fecha",kìjǐ,,3942,,pied12,josserand1983mixtec
200,"día, fecha",kìjǐ,,3943,,flor12,josserand1983mixtec
200,"día, fecha",kìvì,,3944,,mont12,josserand1983mixtec
200,"día, fecha",kìí,,3945,,mixt11,josserand1983mixtec
201,de día,nduví,,3946,,tlah11,josserand1983mixtec
201,de día,ntiví,,3947,,pied12,josserand1983mixtec
201,de día,ntiví,,3948,,flor12,josserand1983mixtec
201,de día,ndiví,,3949,,mont12,josserand1983mixtec
201,de día,nduú,,3950,,mixt11,josserand1983mixtec
202,mitad,ña'ñu,,3951,,tlah11,josserand1983mixtec
202,mitad,mà'ñú,,3952,,pied12,josserand1983mixtec
202,mitad,mà'ñú,,3953,,flor12,josserand1983mixtec
202,mitad,java,,3954,,mont12,josserand1983mixtec
202,mitad,mǎ'in,,3955,,mixt11,josserand1983mixtec
203,dinero,xù'ún,,3956,,tlah11,josserand1983mixtec
203,dinero,xù'ún,,3957,,pied12,josserand1983mixtec
203,dinero,xù'ún,,3958,,flor12,josserand1983mixtec
203,dinero,xò'ón,,3959,,mont12,josserand1983mixtec
203,dinero,xǔ'un,,3960,,mixt11,josserand1983mixtec
204,trabajo,chiñu,,3961,,tlah11,josserand1983mixtec
204,trabajo,chiñu,,3962,,pied12,josserand1983mixtec
204,trabajo,chiñu,,3963,,flor12,josserand1983mixtec
204,trabajo,chiño,,3964,,mont12,josserand1983mixtec
204,trabajo,chuun,,3965,,mixt11,josserand1983mixtec
204,trabajo,,,3966,,tlah11,josserand1983mixtec
204,trabajo,chuun,,3967,,pied12,josserand1983mixtec
204,trabajo,chuun,,3968,,flor12,josserand1983mixtec
204,trabajo,,,3969,,mont12,josserand1983mixtec
204,trabajo,,,3970,,mixt11,josserand1983mixtec
205,palabra,tù'un,,3971,,tlah11,josserand1983mixtec
205,palabra,tù'un,,3972,,pied12,josserand1983mixtec
205,palabra,tò'on,,3973,,flor12,josserand1983mixtec
205,palabra,tò'on,,3974,,mont12,josserand1983mixtec
205,palabra,tù'un,,3975,,mixt11,josserand1983mixtec
206,culpa,kwàchi,,3976,,tlah11,josserand1983mixtec
206,culpa,kuachi,,3977,,pied12,josserand1983mixtec
206,culpa,kuàjchi,,3978,,flor12,josserand1983mixtec
206,culpa,kuàchi,,3979,,mont12,josserand1983mixtec
206,culpa,kwàchi,,3980,,mixt11,josserand1983mixtec
207,sueño,xàni,,3981,,tlah11,josserand1983mixtec
207,sueño,xànì,,3982,,pied12,josserand1983mixtec
207,sueño,xànì,,3983,,flor12,josserand1983mixtec
207,sueño,,,3984,,mont12,josserand1983mixtec
209,canción,yaa,,3985,,tlah11,josserand1983mixtec
209,canción,yaà,,3986,,pied12,josserand1983mixtec
209,canción,yaà,,3987,,flor12,josserand1983mixtec
209,canción,,,3988,,mont12,josserand1983mixtec
