ID,ID_Durr,Doculect,Concept,Form,PMCouplet,ToneMod,IPA,IPAtok
742,53,alac11,adobe,ndòʔō,LH,no,ⁿdo1ʔo3,ⁿd o1 ʔ o3
690,53,ayut11,adobe,ndòʔò,LH,no,ⁿdo1ʔo1,ⁿd o1 ʔ o1
870,53,cahu11,adobe,ndōʔō,LH,no,ⁿdo3ʔo3,ⁿd o3 ʔ o3
1132,53,chay11,adobe,ndòʔō,LH,no,ⁿdo1ʔo3,ⁿd o1 ʔ o3
161,53,coat11,adobe,ndòʔó,LH,no,ⁿdo1ʔo5,ⁿd o1 ʔ o5
483,53,gran11,adobe,ndòʔō,LH,no,ⁿdo1ʔo3,ⁿd o1 ʔ o3
1081,53,jica11,adobe,ndóʔō,LH,no,ⁿdo5ʔo3,ⁿd o5 ʔ o3
936,53,mixt11,adobe,ndòʔō,LH,no,ⁿdo1ʔo3,ⁿd o1 ʔ o3
79,53,peno11,adobe,ndóʔò,LH,no,ⁿdo5ʔo1,ⁿd o5 ʔ o1
1002,53,prog12,adobe,ndòʔō,LH,no,ⁿdo1ʔo3,ⁿd o1 ʔ o3
632,53,xaya11,adobe,ndòʔō,LH,no,ⁿdo1ʔo3,ⁿd o1 ʔ o3
329,1,atat11,animal,kɨ̄tɨ̄,HHʔ,no,kɨ3tɨ3,k ɨ3 t ɨ3
543,1,caca11,animal,kītì,HHʔ,yes,ki3ti1,k i3 t i1
832,1,cahu11,animal,kītī,HHʔ,no,ki3ti3,k i3 t i3
1114,1,chay11,animal,kɨ̄tɨ̄,HHʔ,no,kɨ3tɨ3,k ɨ3 t ɨ3
1,1,diux11,animal,kɨ̀tɨ̀,HHʔ,no,kɨ1tɨ1,k ɨ1 t ɨ1
430,1,gran11,animal,kɨ̄tɨ̄,HHʔ,yes,kɨ3tɨ3,k ɨ3 t ɨ3
1050,1,jica11,animal,kìtì,HHʔ,no,ki1ti1,k i1 t i1
766,1,metl11,animal,kītí,HHʔ,no,ki3ti5,k i3 t i5
198,1,moli11,animal,kītī,HHʔ,no,ki3ti3,k i3 t i3
270,1,ocot11,animal,kītī,HHʔ,no,ki3ti3,k i3 t i3
31,1,peno11,animal,kɨ̀tɨ̀,HHʔ,no,kɨ1tɨ1,k ɨ1 t ɨ1
967,1,prog12,animal,kítì,HHʔ,no,ki5ti1,k i5 t i1
608,1,xaya11,animal,kīsì,HHʔ,yes,ki3si1,k i3 s i1
362,35,atat11,aunt,sīsī,HL,no,si3si3,s i3 s i3
679,35,ayut11,aunt,šìšì,HL,no,ʃi1ʃi1,ʃ i1 ʃ i1
561,35,caca11,aunt,đīđì,HL,no,ði3ði1,ð i3 ð i1
856,35,cahu11,aunt,sīsī,HL,no,si3si3,s i3 s i3
148,35,coat11,aunt,đíđí,HL,no,ði5ði5,ð i5 ð i5
7,35,diux11,aunt,đìđí,HL,no,ði1ði5,ð i1 ð i5
465,35,gran11,aunt,šīì,HL,no,ʃi3i1,ʃ i3 i1
1070,35,jica11,aunt,čīšī,HL,no,t͡ʃi3ʃi3,t͡ʃ i3 ʃ i3
785,35,metl11,aunt,šīšī,HL,no,ʃi3ʃi3,ʃ i3 ʃ i3
225,35,moli11,aunt,sīsì,HL,no,si3si1,s i3 s i1
286,35,ocot11,aunt,šīšì,HL,no,ʃi3ʃi1,ʃ i3 ʃ i1
63,35,peno11,aunt,đìđí,HL,no,ði1ði5,ð i1 ð i5
988,35,prog12,aunt,hìhì,HL,no,hi1hi1,h i1 h i1
623,35,xaya11,aunt,đīđī,HL,no,ði3ði3,ð i3 ð i3
729,3,alac11,beans,ndūčù,HHʔ,no,ⁿdu3t͡ʃu1,ⁿd u3 t͡ʃ u1
331,3,atat11,beans,ndūčī,HHʔ,no,ⁿdu3t͡ʃi3,ⁿd u3 t͡ʃ i3
660,3,ayut11,beans,ndùčíʔ,HHʔ,no,ⁿdu1t͡ʃi5ʔ,ⁿd u1 t͡ʃ i5 ʔ
545,3,caca11,beans,ndūčī,HHʔ,yes,ⁿdu3t͡ʃi3,ⁿd u3 t͡ʃ i3
834,3,cahu11,beans,ndǜčǜ,HHʔ,no,ⁿdʉ1t͡ʃʉ1,ⁿd ʉ1 t͡ʃ ʉ1
1115,3,chay11,beans,ndūtyī,HHʔ,no,ⁿdu3tʲi3,ⁿd u3 tʲ i3
131,3,coat11,beans,ndùʔȼì,HHʔ,no,ⁿdu1ʔt͡si1,ⁿd u1 ʔ t͡s i1
432,3,gran11,beans,ndūčī,HHʔ,yes,ⁿdu3t͡ʃi3,ⁿd u3 t͡ʃ i3
200,3,moli11,beans,ndūčī,HHʔ,no,ⁿdu3t͡ʃi3,ⁿd u3 t͡ʃ i3
33,3,peno11,beans,ndùčì,HHʔ,no,ⁿdu1t͡ʃi1,ⁿd u1 t͡ʃ i1
969,3,prog12,beans,ndǘčǜ,HHʔ,no,ⁿdʉ5t͡ʃʉ1,ⁿd ʉ5 t͡ʃ ʉ1
420,98,atat11,big (sg),káʔnū,MT,no,ka5ʔnu3,k a5 ʔ n u3
904,98,cahu11,big (sg),kāʔnō,MT,no,ka3ʔno3,k a3 ʔ n o3
1150,98,chay11,big (sg),kàʔnū,MT,no,ka1ʔnu3,k a1 ʔ n u3
188,98,coat11,big (sg),kàʔnù̧,MT,no,ka1ʔnũ1,k a1 ʔ n ũ1
28,98,diux11,big (sg),kà̧ʔnù̧,MT,no,kã1ʔnũ1,k ã1 ʔ n ũ1
530,98,gran11,big (sg),káʔnū,MT,no,ka5ʔnu3,k a5 ʔ n u3
827,98,metl11,big (sg),káʔnū,MT,no,ka5ʔnu3,k a5 ʔ n u3
958,98,mixt11,big (sg),káʔnū,MT,no,ka5ʔnu3,k a5 ʔ n u3
320,98,ocot11,big (sg),káʔnū,MT,no,ka5ʔnu3,k a5 ʔ n u3
118,98,peno11,big (sg),kâʔnù,MT,no,ka2ʔnu1,k a2 ʔ n u1
1040,98,prog12,big (sg),káʔnū,MT,no,ka5ʔnu3,k a5 ʔ n u3
363,37,atat11,bird,sāā,HL,no,sa3a3,s a3 a3
680,37,ayut11,bird,sàà,HL,no,sa1a1,s a1 a1
562,37,caca11,bird,tì-lāà,HL,no,ti1+la3a1,t i1 + l a3 a1
857,37,cahu11,bird,sáá,HL,no,sa5a5,s a5 a5
150,37,coat11,bird,làá,HL,no,la1a5,l a1 a5
467,37,gran11,bird,sāà,HL,no,sa3a1,s a3 a1
1072,37,jica11,bird,sāā,HL,no,sa3a3,s a3 a3
786,37,metl11,bird,sāā,HL,no,sa3a3,s a3 a3
287,37,ocot11,bird,sāà,HL,no,sa3a1,s a3 a1
65,37,peno11,bird,tɨ́-làá,HL,no,tɨ5+la1a5,t ɨ5 + l a1 a5
990,37,prog12,bird,lāā,HL,no,la3a3,l a3 a3
759,95,alac11,black,tò̧ó̧,MT,no,tõ1õ5,t õ1 õ5
417,95,atat11,black,Nú̧ú̧,MT,no,n̥ũ5ũ5,n̥ ũ5 ũ5
715,95,ayut11,black,tù̧ú̧ʔ,MT,no,tũ1ũ5ʔ,t ũ1 ũ5 ʔ
903,95,cahu11,black,tnō̧ó̧,MT,no,tnõ3õ5,t n õ3 õ5
527,95,gran11,black,tú̧ú̧,MT,no,tũ5ũ5,t ũ5 ũ5
1105,95,jica11,black,tù̧ù̧,MT,no,tũ1ũ1,t ũ1 ũ1
262,95,moli11,black,tū̧ū̧,MT,no,tũ3ũ3,t ũ3 ũ3
115,95,peno11,black,tù̧ù̧,MT,no,tũ1ũ1,t ũ1 ũ1
1038,95,prog12,black,tù̧ú̧,MT,no,tũ1ũ5,t ũ1 ũ5
339,11,atat11,bone,žɨ̄kɨ̄,HHʔ,no,ʒɨ3kɨ3,ʒ ɨ3 k ɨ3
667,11,ayut11,bone,ìkìʔ,HHʔ,no,i1ki1ʔ,i1 k i1 ʔ
841,11,cahu11,bone,yīkī,HHʔ,no,ʒi3ki3,ʒ i3 k i3
2,11,diux11,bone,žɨ̀kɨ̀,HHʔ,no,ʒɨ1kɨ1,ʒ ɨ1 k ɨ1
440,11,gran11,bone,žɨ̄kɨ̄,HHʔ,yes,ʒɨ3kɨ3,ʒ ɨ3 k ɨ3
772,11,metl11,bone,īkí,HHʔ,no,i3ki5,i3 k i5
40,11,peno11,bone,žɨ̀kɨ̀,HHʔ,no,ʒɨ1kɨ1,ʒ ɨ1 k ɨ1
1024,79,prog12,broken,tàʔndà,LL,no,ta1ʔⁿda1,t a1 ʔ ⁿd a1
365,40,atat11,brother,ñānī,HL,no,ña3ni3,ñ a3 n i3
683,40,ayut11,brother,ñànì,HL,no,ña1ni1,ñ a1 n i1
565,40,caca11,brother,ñāñī̧,HL,no,ña3ñĩ3,ñ a3 ñ ĩ3
859,40,cahu11,brother,ñānī,HL,no,ña3ni3,ñ a3 n i3
152,40,coat11,brother,éní̧,HL,no,e5nĩ5,e5 n ĩ5
8,40,diux11,brother,ñànì,HL,no,ña1ni1,ñ a1 n i1
470,40,gran11,brother,ñānì,HL,no,ña3ni1,ñ a3 n i1
788,40,metl11,brother,yānī,HL,no,ʒa3ni3,ʒ a3 n i3
289,40,ocot11,brother,ñānì,HL,no,ña3ni1,ñ a3 n i1
67,40,peno11,brother,ñàní,HL,no,ña1ni5,ñ a1 n i5
992,40,prog12,brother,ñànì,HL,no,ña1ni1,ñ a1 n i1
625,40,xaya11,brother,ñānī,HL,no,ña3ni3,ñ a3 n i3
390,67,atat11,cane,ndōò,LLʔ,no,ⁿdo3o1,ⁿd o3 o1
581,67,caca11,cane,ndòò,LLʔ,yes,ⁿdo1o1,ⁿd o1 o1
882,67,cahu11,cane,ndòò,LLʔ,no,ⁿdo1o1,ⁿd o1 o1
17,67,diux11,cane,ndóó,LLʔ,no,ⁿdo5o5,ⁿd o5 o5
497,67,gran11,cane,ndōò,LLʔ,no,ⁿdo3o1,ⁿd o3 o1
1090,67,jica11,cane,ndóó,LLʔ,no,ⁿdo5o5,ⁿd o5 o5
946,67,mixt11,cane,ndòó,LLʔ,no,ⁿdo1o5,ⁿd o1 o5
89,67,peno11,cane,tù-žòò,LLʔ,no,tu1+ʒo1o1,t u1 + ʒ o1 o1
1014,67,prog12,cane,ndòò,LLʔ,no,ⁿdo1o1,ⁿd o1 o1
378,54,atat11,child,sèʔē,LH,no,se1ʔe3,s e1 ʔ e3
691,54,ayut11,child,sīʔè,LH,no,si3ʔe1,s i3 ʔ e1
571,54,caca11,child,đèʔē,LH,no,ðe1ʔe3,ð e1 ʔ e3
871,54,cahu11,child,sāʔyā,LH,no,sa3ʔʒa3,s a3 ʔ ʒ a3
1133,54,chay11,child,θèʔē,LH,no,θe1ʔe3,θ e1 ʔ e3
162,54,coat11,child,íʔšá,LH,no,i5ʔʃa5,i5 ʔ ʃ a5
10,54,diux11,child,đáʔžá,LH,no,ða5ʔʒa5,ð a5 ʔ ʒ a5
484,54,gran11,child,sèʔē,LH,no,se1ʔe3,s e1 ʔ e3
1082,54,jica11,child,séʔé,LH,no,se5ʔe5,s e5 ʔ e5
798,54,metl11,child,sēʔē,LH,no,se3ʔe3,s e3 ʔ e3
937,54,mixt11,child,sèʔē,LH,no,se1ʔe3,s e1 ʔ e3
236,54,moli11,child,sèʔē,LH,no,se1ʔe3,s e1 ʔ e3
299,54,ocot11,child,sèʔē,LH,no,se1ʔe3,s e1 ʔ e3
80,54,peno11,child,đéʔè,LH,no,ðe5ʔe1,ð e5 ʔ e1
1003,54,prog12,child,hàʔžī,LH,no,ha1ʔʒi3,h a1 ʔ ʒ i3
633,54,xaya11,child,đèʔē,LH,no,ðe1ʔe3,ð e1 ʔ e3
340,12,atat11,chile,žāʔā,HHʔ,no,ʒa3ʔa3,ʒ a3 ʔ a3
842,12,cahu11,chile,yāʔā,HHʔ,no,ʒa3ʔa3,ʒ a3 ʔ a3
136,12,coat11,chile,šàʔà,HHʔ,no,ʃa1ʔa1,ʃ a1 ʔ a1
3,12,diux11,chile,žàʔà,HHʔ,no,ʒa1ʔa1,ʒ a1 ʔ a1
441,12,gran11,chile,žāʔā,HHʔ,yes,ʒa3ʔa3,ʒ a3 ʔ a3
917,12,mixt11,chile,yāʔá,HHʔ,no,ʒa3ʔa5,ʒ a3 ʔ a5
207,12,moli11,chile,žāʔā,HHʔ,yes,ʒa3ʔa3,ʒ a3 ʔ a3
41,12,peno11,chile,žàʔà,HHʔ,no,ʒa1ʔa1,ʒ a1 ʔ a1
975,12,prog12,chile,žáʔà,HHʔ,no,ʒa5ʔa1,ʒ a5 ʔ a1
740,49,alac11,clay pot,kìsī,LH,no,ki1si3,k i1 s i3
374,49,atat11,clay pot,kɨ̀sɨ̄,LH,no,kɨ1sɨ3,k ɨ1 s ɨ3
688,49,ayut11,clay pot,kìsì,LH,no,ki1si1,k i1 s i1
568,49,caca11,clay pot,kìđī,LH,no,ki1ði3,k i1 ð i3
158,49,coat11,clay pot,kɨ̀đɨ́,LH,no,kɨ1ðɨ5,k ɨ1 ð ɨ5
479,49,gran11,clay pot,kɨ̀sɨ̄,LH,no,kɨ1sɨ3,k ɨ1 s ɨ3
1079,49,jica11,clay pot,kísí,LH,no,ki5si5,k i5 s i5
794,49,metl11,clay pot,kìsī,LH,no,ki1si3,k i1 s i3
934,49,mixt11,clay pot,kìsī,LH,no,ki1si3,k i1 s i3
233,49,moli11,clay pot,kìsī,LH,no,ki1si3,k i1 s i3
76,49,peno11,clay pot,kɨ́đɨ̀,LH,no,kɨ5ðɨ1,k ɨ5 ð ɨ1
334,6,atat11,clothes,sāʔmā,HHʔ,no,sa3ʔma3,s a3 ʔ m a3
663,6,ayut11,clothes,sàʔmáʔ,HHʔ,no,sa1ʔma5ʔ,s a1 ʔ m a5 ʔ
546,6,caca11,clothes,đāʔmà̧,HHʔ,yes,ða3ʔmã1,ð a3 ʔ m ã1
134,6,coat11,clothes,đàʔmà̧,HHʔ,no,ða1ʔmã1,ð a1 ʔ m ã1
435,6,gran11,clothes,sāʔmā,HHʔ,yes,sa3ʔma3,s a3 ʔ m a3
1054,6,jica11,clothes,sàʔmà,HHʔ,no,sa1ʔma1,s a1 ʔ m a1
914,6,mixt11,clothes,sàʔmǎ,HHʔ,no,sa1ʔma4,s a1 ʔ m a4
203,6,moli11,clothes,sāʔmā,HHʔ,yes,sa3ʔma3,s a3 ʔ m a3
273,6,ocot11,clothes,sāʔmā,HHʔ,no,sa3ʔma3,s a3 ʔ m a3
971,6,prog12,clothes,háʔmà,HHʔ,no,ha5ʔma1,h a5 ʔ m a1
610,6,xaya11,clothes,đāʔmà̧,HHʔ,yes,ða3ʔmã1,ð a3 ʔ m ã1
744,59,alac11,cold,ƀìšī,LH,no,βi1ʃi3,β i1 ʃ i3
383,59,atat11,cold,mìxī̧,LH,no,mi1ʃĩ3,m i1 ʃ ĩ3
694,59,ayut11,cold,wìšì̧,LH,no,wi1ʃĩ1,w i1 ʃ ĩ1
574,59,caca11,cold,ƀìšī,LH,no,βi1ʃi3,β i1 ʃ i3
876,59,cahu11,cold,wìšī̧,LH,no,wi1ʃĩ3,w i1 ʃ ĩ3
165,59,coat11,cold,ƀíʔšǐ̧,LH,no,βi5ʔʃĩ4,β i5 ʔ ʃ ĩ4
489,59,gran11,cold,ƀìxī̧,LH,no,βi1ʃĩ3,β i1 ʃ ĩ3
801,59,metl11,cold,ƀìšī̧,LH,no,βi1ʃĩ3,β i1 ʃ ĩ3
939,59,mixt11,cold,ƀìȼī,LH,no,βi1t͡si3,β i1 t͡s i3
239,59,moli11,cold,ƀìxī̧,LH,no,βi1ʃĩ3,β i1 ʃ ĩ3
85,59,peno11,cold,ƀíšì̧,LH,no,βi5ʃĩ1,β i5 ʃ ĩ1
1006,59,prog12,cold,ƀīšī,LH,no,βi3ʃi3,β i3 ʃ i3
635,59,xaya11,cold,ƀìšī̧,LH,no,βi1ʃĩ3,β i1 ʃ ĩ3
749,70,alac11,comal,šìyò,LLʔ,no,ʃi1ʒo1,ʃ i1 ʒ o1
393,70,atat11,comal,xīžò,LLʔ,no,ʃi3ʒo1,ʃ i3 ʒ o1
584,70,caca11,comal,šòò,LLʔ,yes,ʃo1o1,ʃ o1 o1
885,70,cahu11,comal,šìyò,LLʔ,no,ʃi1ʒo1,ʃ i1 ʒ o1
1141,70,chay11,comal,sìyò,LLʔ,no,si1ʒo1,s i1 ʒ o1
172,70,coat11,comal,šíǒ,LLʔ,no,ʃi5o4,ʃ i5 o4
500,70,gran11,comal,xīò,LLʔ,no,ʃi3o1,ʃ i3 o1
92,70,peno11,comal,šíó,LLʔ,no,ʃi5o5,ʃ i5 o5
1017,70,prog12,comal,šòò,LLʔ,no,ʃo1o1,ʃ o1 o1
753,77,alac11,comb,kwìkà,LL,no,kʷi1ka1,kʷ i1 k a1
400,77,atat11,comb,kūkà,LL,no,ku3ka1,k u3 k a1
587,77,caca11,comb,kùkà,LL,no,ku1ka1,k u1 k a1
507,77,gran11,comb,kūkà,LL,no,ku3ka1,k u3 k a1
952,77,mixt11,comb,kwìkà,LL,no,kʷi1ka1,kʷ i1 k a1
99,77,peno11,comb,kúká,LL,no,ku5ka5,k u5 k a5
396,73,atat11,corn,nūnì,LLʔ,no,nu3ni1,n u3 n i1
703,73,ayut11,corn,nūnìʔ,LLʔ,no,nu3ni1ʔ,n u3 n i1 ʔ
887,73,cahu11,corn,nònì,LLʔ,no,no1ni1,n o1 n i1
503,73,gran11,corn,nūnì,LLʔ,no,nu3ni1,n u3 n i1
1094,73,jica11,corn,núní,LLʔ,no,nu5ni5,n u5 n i5
813,73,metl11,corn,nùnì,LLʔ,yes,nu1ni1,n u1 n i1
814,73,metl11,corn,nùnī,LLʔ,yes,nu1ni3,n u1 n i3
250,73,moli11,corn,nùnì,LLʔ,no,nu1ni1,n u1 n i1
308,73,ocot11,corn,nùnì,LLʔ,no,nu1ni1,n u1 n i1
95,73,peno11,corn,núní,LLʔ,no,nu5ni5,n u5 n i5
1020,73,prog12,corn,nù̧nì̧,LLʔ,no,nũ1nĩ1,n ũ1 n ĩ1
697,64,ayut11,cotton,kāčìʔ,LLʔ,no,ka3t͡ʃi1ʔ,k a3 t͡ʃ i1 ʔ
578,64,caca11,cotton,kàčì,LLʔ,no,ka1t͡ʃi1,k a1 t͡ʃ i1
880,64,cahu11,cotton,kàčì,LLʔ,no,ka1t͡ʃi1,k a1 t͡ʃ i1
168,64,coat11,cotton,káʔȼǐ,LLʔ,no,ka5ʔt͡si4,k a5 ʔ t͡s i4
494,64,gran11,cotton,kāčì,LLʔ,no,ka3t͡ʃi1,k a3 t͡ʃ i1
1088,64,jica11,cotton,kátí,LLʔ,no,ka5ti5,k a5 t i5
943,64,mixt11,cotton,kàčǐ,LLʔ,no,ka1t͡ʃi4,k a1 t͡ʃ i4
244,64,moli11,cotton,kàčì,LLʔ,no,ka1t͡ʃi1,k a1 t͡ʃ i1
1011,64,prog12,cotton,kàčì,LLʔ,no,ka1t͡ʃi1,k a1 t͡ʃ i1
377,52,atat11,cross-sex sibling,kwàʔā,LH,no,kʷa1ʔa3,kʷ a1 ʔ a3
1131,52,chay11,cross-sex sibling,kùʔƀā,LH,no,ku1ʔβa3,k u1 ʔ β a3
9,52,diux11,cross-sex sibling,kúʔá,LH,no,ku5ʔa5,k u5 ʔ a5
482,52,gran11,cross-sex sibling,kwàʔā,LH,no,kʷa1ʔa3,kʷ a1 ʔ a3
797,52,metl11,cross-sex sibling,kūʔƀā,LH,no,ku3ʔβa3,k u3 ʔ β a3
235,52,moli11,cross-sex sibling,kwàʔā,LH,no,kʷa1ʔa3,kʷ a1 ʔ a3
298,52,ocot11,cross-sex sibling,kwàʔā,LH,no,kʷa1ʔa3,kʷ a1 ʔ a3
78,52,peno11,cross-sex sibling,kúʔà,LH,no,ku5ʔa1,k u5 ʔ a1
1001,52,prog12,cross-sex sibling,kyàʔƀà,LH,no,kʲa1ʔβa1,kʲ a1 ʔ β a1
631,52,xaya11,cross-sex sibling,kùʔā,LH,no,ku1ʔa3,k u1 ʔ a3
746,63,alac11,day,kìƀì,LLʔ,no,ki1βi1,k i1 β i1
387,63,atat11,day,kɨ̄ƀɨ̀,LLʔ,no,kɨ3βɨ1,k ɨ3 β ɨ1
879,63,cahu11,day,kìwì,LLʔ,no,ki1wi1,k i1 w i1
1137,63,chay11,day,kɨ̀ƀɨ̀,LLʔ,no,kɨ1βɨ1,k ɨ1 β ɨ1
16,63,diux11,day,kɨ́ú,LLʔ,no,kɨ5u5,k ɨ5 u5
493,63,gran11,day,kɨ̄ƀɨ̀,LLʔ,no,kɨ3βɨ1,k ɨ3 β ɨ1
806,63,metl11,day,kìƀì,LLʔ,no,ki1βi1,k i1 β i1
807,63,metl11,day,kìƀī,LLʔ,no,ki1βi3,k i1 β i3
243,63,moli11,day,kìƀì,LLʔ,no,ki1βi1,k i1 β i1
1010,63,prog12,day,kìƀì,LLʔ,no,ki1βi1,k i1 β i1
738,43,alac11,deer,yūsū,HL,no,ʒu3su3,ʒ u3 s u3
862,43,cahu11,deer,tn-ǖsǖ,HL,no,tn+ʉ3sʉ3,t n + ʉ3 s ʉ3
473,43,gran11,deer,īsù,HL,no,i3su1,i3 s u1
228,43,moli11,deer,īsù,HL,no,i3su1,i3 s u1
291,43,ocot11,deer,īsù,HL,no,i3su1,i3 s u1
70,43,peno11,deer,ìđú,HL,no,i1ðu5,i1 ð u5
994,43,prog12,deer,ǖhǖ,HL,no,ʉ3hʉ3,ʉ3 h ʉ3
739,45,alac11,dog,īnā̧,HL,no,i3nã3,i3 n ã3
370,45,atat11,dog,īnā,HL,no,i3na3,i3 n a3
566,45,caca11,dog,t-ì̧nā̧,HL,no,t+ĩ1nã3,t + ĩ1 n ã3
864,45,cahu11,dog,īnā,HL,no,i3na3,i3 n a3
865,45,cahu11,dog,ñīnā,HL,no,ñi3na3,ñ i3 n a3
156,45,coat11,dog,t-ìná̧,HL,no,t+i1nã5,t + i1 n ã5
475,45,gran11,dog,īnà,HL,no,i3na1,i3 n a1
1076,45,jica11,dog,īnā,HL,no,i3na3,i3 n a3
930,45,mixt11,dog,t-i᷅nā,HL,no,t+i8na3,t + i8 n a3
230,45,moli11,dog,īnà,HL,no,i3na1,i3 n a1
293,45,ocot11,dog,t-īnà,HL,no,t+i3na1,t + i3 n a1
72,45,peno11,dog,ìná,HL,no,i1na5,i1 n a5
996,45,prog12,dog,t-ìnā,HL,no,t+i1na3,t + i1 n a3
628,45,xaya11,dog,sì-īnà,HL,no,si1+i3na1,s i1 + i3 n a1
743,56,alac11,ear,sòʔō,LH,no,so1ʔo3,s o1 ʔ o3
380,56,atat11,ear,sòʔō,LH,no,so1ʔo3,s o1 ʔ o3
693,56,ayut11,ear,sōʔò,LH,no,so3ʔo1,s o3 ʔ o1
572,56,caca11,ear,đòʔō,LH,no,ðo1ʔo3,ð o1 ʔ o3
873,56,cahu11,ear,sòʔō,LH,no,so1ʔo3,s o1 ʔ o3
12,56,diux11,ear,đòʔó,LH,no,ðo1ʔo5,ð o1 ʔ o5
486,56,gran11,ear,sòʔō,LH,no,so1ʔo3,s o1 ʔ o3
1084,56,jica11,ear,sóʔó,LH,no,so5ʔo5,s o5 ʔ o5
82,56,peno11,ear,đóʔò,LH,no,ðo5ʔo1,ð o5 ʔ o1
395,72,atat11,face,nūù,LLʔ,no,nu3u1,n u3 u1
886,72,cahu11,face,nò̧ò̧,LLʔ,no,nõ1õ1,n õ1 õ1
1143,72,chay11,face,nùù,LLʔ,no,nu1u1,n u1 u1
173,72,coat11,face,nú̧ǔ̧,LLʔ,no,nũ5ũ4,n ũ5 ũ4
502,72,gran11,face,nūù,LLʔ,yes,nu3u1,n u3 u1
1093,72,jica11,face,nú̧ú̧,LLʔ,no,nũ5ũ5,n ũ5 ũ5
949,72,mixt11,face,nùú,LLʔ,no,nu1u5,n u1 u5
249,72,moli11,face,nùù,LLʔ,no,nu1u1,n u1 u1
307,72,ocot11,face,nùù,LLʔ,no,nu1u1,n u1 u1
94,72,peno11,face,núú,LLʔ,no,nu5u5,n u5 u5
1019,72,prog12,face,nùù,LLʔ,no,nu1u1,n u1 u1
641,72,xaya11,face,nùù,LLʔ,no,nu1u1,n u1 u1
756,91,alac11,fingernail,číì,MT,no,t͡ʃi5i1,t͡ʃ i5 i1
413,91,atat11,fingernail,Ní̧í̧,MT,no,n̥ĩ5ĩ5,n̥ ĩ5 ĩ5
596,91,caca11,fingernail,čí̧ì̧,MT,no,t͡ʃĩ5ĩ1,t͡ʃ ĩ5 ĩ1
900,91,cahu11,fingernail,čī̧ī̧,MT,no,t͡ʃĩ3ĩ3,t͡ʃ ĩ3 ĩ3
183,91,coat11,fingernail,ȼì̧ì̧,MT,no,t͡sĩ1ĩ1,t͡s ĩ1 ĩ1
521,91,gran11,fingernail,tíñū,MT,no,ti5ñu3,t i5 ñ u3
1103,91,jica11,fingernail,tìñì,MT,no,ti1ñi1,t i1 ñ i1
823,91,metl11,fingernail,čí̧ì̧,MT,no,t͡ʃĩ5ĩ1,t͡ʃ ĩ5 ĩ1
956,91,mixt11,fingernail,čî̧í̧,MT,no,t͡ʃĩ2ĩ5,t͡ʃ ĩ2 ĩ5
1035,91,prog12,fingernail,čí̧ì̧,MT,no,t͡ʃĩ5ĩ1,t͡ʃ ĩ5 ĩ1
651,91,xaya11,fingernail,čī̧ī̧,MT,no,t͡ʃĩ3ĩ3,t͡ʃ ĩ3 ĩ3
758,94,alac11,fish,tiáká,MT,no,tia5ka5,t i a5 k a5
416,94,atat11,fish,čàká,MT,no,t͡ʃa1ka5,t͡ʃ a1 k a5
714,94,ayut11,fish,tyàkáʔ,MT,no,tʲa1ka5ʔ,tʲ a1 k a5 ʔ
598,94,caca11,fish,tì-žākā,MT,no,ti1+ʒa3ka3,t i1 + ʒ a3 k a3
902,94,cahu11,fish,tyāká,MT,no,tʲa3ka5,tʲ a3 k a5
185,94,coat11,fish,ȼàʔká,MT,no,t͡sa1ʔka5,t͡s a1 ʔ k a5
26,94,diux11,fish,čákà,MT,no,t͡ʃa5ka1,t͡ʃ a5 k a1
525,94,gran11,fish,čáká,MT,no,t͡ʃa5ka5,t͡ʃ a5 k a5
526,94,gran11,fish,tɨ̄-žáká,MT,no,tɨ3+ʒa5ka5,t ɨ3 + ʒ a5 k a5
825,94,metl11,fish,tyàká,MT,no,tʲa1ka5,tʲ a1 k a5
261,94,moli11,fish,čākā,MT,no,t͡ʃa3ka3,t͡ʃ a3 k a3
114,94,peno11,fish,čáká,MT,no,t͡ʃa5ka5,t͡ʃ a5 k a5
1037,94,prog12,fish,tī-žàká,MT,no,ti3+ʒa1ka5,t i3 + ʒ a1 k a5
652,94,xaya11,fish,s-yākā,MT,no,s+ʒa3ka3,s + ʒ a3 k a3
412,90,atat11,five,ū̧ʔù̧,LL,no,ũ3ʔũ1,ũ3 ʔ ũ1
899,90,cahu11,five,ō̧ʔō̧,LL,no,õ3ʔõ3,õ3 ʔ õ3
182,90,coat11,five,ú̧ʔǔ̧,LL,no,ũ5ʔũ4,ũ5 ʔ ũ4
520,90,gran11,five,ū̧ʔù̧,LL,no,ũ3ʔũ1,ũ3 ʔ ũ1
1102,90,jica11,five,ú̧ʔú̧,LL,no,ũ5ʔũ5,ũ5 ʔ ũ5
955,90,mixt11,five,ù̧ʔù̧,LL,no,ũ1ʔũ1,ũ1 ʔ ũ1
260,90,moli11,five,ù̧ʔù̧,LL,no,ũ1ʔũ1,ũ1 ʔ ũ1
112,90,peno11,five,ú̧ʔú̧,LL,no,ũ5ʔũ5,ũ5 ʔ ũ5
1034,90,prog12,five,ù̧ʔù̧,LL,no,ũ1ʔũ1,ũ1 ʔ ũ1
368,42,atat11,flower,ītā,HL,no,i3ta3,i3 t a3
684,42,ayut11,flower,ìtà,HL,no,i1ta1,i1 t a1
