ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
1619	copa11	wide	kashrah¹	kashrah¹	184	NA	NA	NA	hollenbach1992syntactic	NA
1620	copa11	new	naka¹	naka¹	185	NA	NA	NA	hollenbach1992syntactic	NA
1621	copa11	lazy person	rmii³¹	rmii³¹	186	could also be a tone-derived form from the stative verb	NA	NA	hollenbach1992syntactic	NA
1622	copa11	ugly, bad	nix³²	nix³²	187	NA	NA	NA	hollenbach1992syntactic	NA
1623	copa11	near	nichrunh¹	nichrunh¹	189	NA	NA	NA	hollenbach1992syntactic	NA
1624	copa11	far	ganh¹	ganh¹	190	NA	NA	NA	hollenbach1992syntactic	NA
1625	copa11	heavy	hee¹	hee¹	191	NA	NA	NA	hollenbach1992syntactic	NA
1626	copa11	smooth	nuhwe¹³	nuhwe¹³	193	NA	NA	NA	hollenbach1992syntactic	NA
1627	copa11	yesterday	kii³	kii³	195	NA	NA	NA	hollenbach1992syntactic	NA
1628	copa11	year	yoh³	yoh³	196	NA	NA	NA	hollenbach1992syntactic	NA
1629	copa11	now, today	yax¹³	yax¹³	197	NA	NA	NA	hollenbach1992syntactic	NA
1630	copa11	night	nii³¹	nii³¹	198	NA	NA	NA	hollenbach1992syntactic	NA
1631	copa11	day	gwii³	gwii³	200	NA	NA	NA	hollenbach1992syntactic	NA
1632	copa11	half, side, part	yanex¹	yanex¹	202	NA	NA	NA	hollenbach1992syntactic	NA
1633	copa11	money	sahanx³²	sahanx³²	203	NA	NA	NA	hollenbach1992syntactic	NA
1634	copa11	work	zuun³²	zuun³²	204	NA	NA	NA	hollenbach1992syntactic	NA
1635	copa11	word	na³na¹	na³na¹	205	NA	NA	NA	hollenbach1992syntactic	NA
1636	copa11	blame	kakunh³	kakunh³	206	NA	NA	NA	hollenbach1992syntactic	NA
