ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6285	jica13	tres	u̠ni̠	u̠ni̠	159	NA	NA	NA	Emily John-Martin	NA
6286	jica13	cuatro	ko̠mí	ko̠mí	160	NA	NA	NA	Emily John-Martin	NA
6287	jica13	cinco	u̠'u̠n	u̠'u̠n	161	NA	NA	NA	Emily John-Martin	NA
6288	jica13	seis	i̠ñu̠	i̠ñu̠	162	NA	NA	NA	Emily John-Martin	NA
6289	jica13	siete	u̠xa̠	u̠xa̠	163	NA	NA	NA	Emily John-Martin	NA
6290	jica13	ocho	u̠na̠	u̠na̠	164	NA	NA	NA	Emily John-Martin	NA
6291	jica13	nueve	i̠i̠n	i̠i̠n	165	NA	NA	NA	Emily John-Martin	NA
6292	jica13	diez	u̠xi̠	u̠xi̠	166	NA	NA	NA	Emily John-Martin	NA
6293	jica13	quince	xa̠'u̠n	xa̠'u̠n	167	NA	NA	NA	Emily John-Martin	NA
6294	jica13	veinte	o̠ko̠	o̠ko̠	168	NA	NA	NA	Emily John-Martin	NA
6295	jica13	pobre	ntá'vi	ntá'vi	169	NA	NA	NA	Emily John-Martin	NA
6296	jica13	rico	kuíka	kuíka	170	NA	NA	NA	Emily John-Martin	NA
6297	jica13	frío	vi̠xin	vi̠xin	171	NA	NA	NA	Emily John-Martin	NA
6298	jica13	está caliente, caliente	i'ní	i'ní	172	NA	NA	NA	Emily John-Martin	NA
6299	jica13	grande.SG	ká'nu	ká'nu	173	NA	NA	NA	Emily John-Martin	NA
6300	jica13	grande.PL	ná'nu	ná'nu	174	NA	NA	NA	Emily John-Martin	NA
6301	jica13	pequeño.SG, chico.SG	lo'o	lo'o	175	NA	NA	NA	Emily John-Martin	NA
6302	jica13	pequeño.PL, chico.PL	válí	válí	176	NA	NA	NA	Emily John-Martin	NA
6303	jica13	largo.SG	kâní	kâní	177	NA	NA	NA	Emily John-Martin	NA
6304	jica13	largo.PL	nâní	nâní	178	NA	NA	NA	Emily John-Martin	NA
6305	jica13	bueno	va̠'a	va̠'a	179	NA	NA	NA	Emily John-Martin	NA
6306	jica13	dulce	vi̠xi̠	vi̠xi̠	180	NA	NA	NA	Emily John-Martin	NA
6307	jica13	salado	u̠'va̠	u̠'va̠	181	NA	NA	NA	Emily John-Martin	NA
6308	jica13	amargo	u̠va̠	u̠va̠	182	NA	NA	NA	Emily John-Martin	NA
6309	jica13	sabroso	yasín	yasín	183	NA	NA	NA	Emily John-Martin	NA
6310	jica13	ancho	ntíka̠	ntíka̠	184	NA	NA	NA	Emily John-Martin	NA
6311	jica13	nuevo	xaá	xaá	185	NA	NA	NA	Emily John-Martin	NA
6312	jica13	flojo	xúxan	xúxan	186	NA	NA	NA	Emily John-Martin	NA
6313	jica13	feo	kini	kini	187	NA	NA	NA	Emily John-Martin	NA
6314	jica13	celoso	kuíñu	kuíñu	188	NA	NA	NA	Emily John-Martin	NA
6315	jica13	cerca de, está cerca	yachin	yachin	189	NA	NA	NA	Emily John-Martin	NA
6316	jica13	lejos	xíka	xíka	190	NA	NA	NA	Emily John-Martin	NA
6317	jica13	pesado	ve̠e	ve̠e	191	NA	NA	NA	Emily John-Martin	NA
6318	jica13	crudo	í'í	í'í	192	NA	NA	NA	Emily John-Martin	NA
6319	jica13	liso	nti'ví	nti'ví	193	NA	NA	NA	Emily John-Martin	NA
6320	jica13	despacio	kuée	kuée	194	NA	NA	NA	Emily John-Martin	NA
6321	jica13	ayer	kuni	kuni	195	NA	NA	NA	Emily John-Martin	NA
6322	jica13	año	kui̠ya̠	kui̠ya̠	196	NA	NA	NA	Emily John-Martin	NA
6323	jica13	ahora, hoy	vichin	vichin	197	NA	NA	NA	Emily John-Martin	NA
6324	jica13	noche	ñǔu	ñǔu	198	NA	NA	NA	Emily John-Martin	NA
6325	jica13	de noche	ñǔu	ñǔu	199	NA	NA	NA	Emily John-Martin	NA
6326	jica13	día	ki̠í	ki̠í	200	NA	NA	NA	Emily John-Martin	NA
6327	jica13	de día	ntuví	ntuví	201	NA	NA	NA	Emily John-Martin	NA
6328	jica13	mitad	sava	sava	202	NA	NA	NA	Emily John-Martin	NA
6329	jica13	dinero	xǔ'un	xǔ'un	203	NA	NA	NA	Emily John-Martin	NA
6330	jica13	trabajo	chiñu	chiñu	204	NA	NA	NA	Emily John-Martin	NA
6331	jica13	palabra	tu̠'un	tu̠'un	205	NA	NA	NA	Emily John-Martin	NA
6332	jica13	culpa	kua̠chi	kua̠chi	206	NA	NA	NA	Emily John-Martin	NA
6333	jica13	sueño	xǎni	xǎni	207	NA	NA	NA	Emily John-Martin	NA
6334	jica13	cuándo	ama	ama	208	NA	NA	NA	Emily John-Martin	NA
6335	jica13	canción, música	yaa	yaa	209	NA	NA	NA	Emily John-Martin	NA
