Grapheme1,Grapheme2,IPA,Class,Status,Comments,Source,Doculect
óon,NA,õ5õ1,VT,NA,NA,alexander1988syntactic,ocot11
óò̢,NA,õ5õ1,VT,NA,NA,daly1977mixteco,peno11
óòn,NA,õ5õ1,CVC,NA,NA,oxnard2020,pied12
óo̱n,NA,õ5õ1,VT,NA,NA,north1976gramatica,prog12
NA,óon,õ5õ1,V and tone,NA,NA,shields1988syntactic,prog12
óòn,NA,õ5õ1,VT,NA,NA,oxnard2020,tlah11
óon,NA,õ5õ1,VT,NA,NA,farris1992syntactic,yoso11
óǒn,NA,õ5õ15,VT,NA,NA,oxnard2020,bate11
óǒn,NA,õ5õ15,VT,NA,NA,oxnard2020,flor12
óǒn,NA,õ5õ15,CVC,NA,NA,oxnard2020,pied12
óon,NA,õ5õ3,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
óōn,NA,õ5õ3,VT,NA,NA,zylstra1991syntactic,alac11
óon,NA,õ5õ3,VT,NA,NA,alexander1980gramatica,atat11
óōn,NA,õ5õ3,VT,NA,NA,hills1990syntactic,ayut11
óon,NA,õ5õ3,VT,NA,NA,oxnard2020,bate11
óōn,NA,õ5õ3,VT,NA,NA,pensinger1974diccionario,chay11
óōn,NA,õ5õ3,VT,NA,NA,kuiper1991syntactic,diux11
óon,NA,õ5õ3,VT,NA,NA,hernandez2020san-martin,dura11
óon,NA,õ5õ3,VT,NA,NA,oxnard2020,flor12
óon,NA,õ5õ3,VT,NA,NA,dyk1965vocabulario,gran11
óōn,NA,õ5õ3,VT,NA,NA,johnson1988syntactic,jami11
óon,NA,õ5õ3,VT,NA,NA,oxnard2020,mont12
óōn,NA,õ5õ3,VT,NA,NA,alexander1988syntactic,ocot11
óo̢,NA,õ5õ3,VT,NA,NA,daly1977mixteco,peno11
óon,NA,õ5õ3,CVC,NA,NA,oxnard2020,pied12
óon,NA,õ5õ3,VT,NA,NA,north1976gramatica,prog12
óōn,NA,õ5õ3,VT,NA,NA,shields1988syntactic,prog12
óon,NA,õ5õ3,VT,NA,NA,oxnard2020,tlah11
óōn,NA,õ5õ3,VT,NA,NA,farris1992syntactic,yoso11
óŏ̢,NA,õ5õ35,VT,NA,NA,daly1977mixteco,peno11
óón,NA,õ5õ5,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
óón,NA,õ5õ5,VT,NA,NA,zylstra1991syntactic,alac11
óón,NA,õ5õ5,VT,NA,NA,alexander1980gramatica,atat11
óón,NA,õ5õ5,VT,NA,NA,hills1990syntactic,ayut11
óón,NA,õ5õ5,VT,NA,NA,oxnard2020,bate11
óón,NA,õ5õ5,VT,NA,NA,pensinger1974diccionario,chay11
óón,NA,õ5õ5,VT,NA,NA,small1990syntactic,coat11
óón,NA,õ5õ5,VT,NA,NA,kuiper1991syntactic,diux11
óón,NA,õ5õ5,VT,NA,NA,hernandez2020san-martin,dura11
óón,NA,õ5õ5,VT,NA,NA,oxnard2020,flor12
óón,NA,õ5õ5,VT,NA,NA,dyk1965vocabulario,gran11
óón,NA,õ5õ5,VT,NA,NA,johnson1988syntactic,jami11
óón,NA,õ5õ5,VT,NA,NA,oxnard2020,mont12
óón,NA,õ5õ5,VT,NA,NA,alexander1988syntactic,ocot11
óó̢,NA,õ5õ5,V and tone,NA,NA,daly1977mixteco,peno11
óón,NA,õ5õ5,CVC,NA,NA,oxnard2020,pied12
óón,NA,õ5õ5,VT,NA,NA,"north1976gramatica, shields1988syntactic",prog12
óón,NA,õ5õ5,VT,NA,NA,oxnard2020,tlah11
óón,NA,õ5õ5,VT,NA,NA,farris1992syntactic,yoso11
óôn,NA,õ5õ51,VT,NA,NA,oxnard2020,bate11
óôn,NA,õ5õ51,VT,NA,NA,small1990syntactic,coat11
óôn,NA,õ5õ51,VT,NA,NA,kuiper1991syntactic,diux11
óôn,NA,õ5õ51,VT,NA,NA,oxnard2020,flor12
óôn,NA,õ5õ51,CVC,NA,NA,oxnard2020,pied12
oᣟ,NA,oo,V,NA,NA,josserand1983mixtec,alac11
ō,NA,oo,V,NA,NA,schultze-jena1938azteken,cahu11
oᣟ,NA,oo,V,NA,NA,NA,NA
oon,NA,õõ,V,NA,NA,pensinger1974diccionario,chay11
oon,NA,õõ,VT,NA,NA,small1990syntactic,coat11
oon,NA,õõ,V,NA,NA,NA,NA
p,NA,p,C,NA,NA,galindo-sanchez2009vocabulario,abas11
p,NA,p,C,NA,NA,"josserand1983mixtec,",alac11
p,NA,p,C,NA,NA,"alexander1980gramatica, mak1953comparison",atat11
p,NA,p,C,rare,NA,"pankratz1967phonology, hills1990syntactic",ayut11
p,NA,p,C,loan,NA,oxnard2020,bate11
p,NA,p,C,NA,NA,pensinger1974diccionario,chay11
p,NA,p,C,loan,NA,good1978diccionario,chic12
p,NA,p,C,rare,NA,"pike1974downstepping, small1990syntactic",coat11
p,NA,p,C,NA,NA,bradley1991preliminary,conc11
b,NA,p,C,rare,NA,hollenbach1992syntactic,copa11
p,NA,p,C,loan,NA,kuiper1991syntactic,diux11
p,NA,p,C,loan,NA,hernandez2020san-martin,dura11
p,NA,p,C,loan,NA,oxnard2020,flor12
p,NA,p,C,NA,NA,"dyk1965vocabulario, mak1953comparison",gran11
p,NA,p,C,loan,NA,pike1967huajuapan,huaj11
p,NA,p,C,loan,NA,NA,itun12
p,NA,p,C,NA,like Spanish,johnson1988syntactic,jami11
p,NA,p,C,NA,NA,bradley1970a-linguistic,jica11
p,NA,p,C,NA,NA,overholt1961tonemic,metl11
p,NA,p,C,loan,NA,pike1978phonology,mixt11
p,NA,p,C,NA,NA,oxnard2020,mont12
p,NA,p,C,rare,NA,"alexander1988syntactic, mak1958tonal",ocot11
p,NA,p,C,NA,NA,NA,NA
p,NA,p,C,NA,NA,daly1977mixteco,peno11
p,NA,p,C,loan,NA,oxnard2020,pied12
p,NA,p,C,NA,NA,"north1976gramatica, shields1988syntactic",prog12
p,NA,p,C,loan,NA,oxnard2020,tlah11
p,NA,p,C,NA,NA,farris1992syntactic,yoso11
p,NA,p,C,NA,NA,NA,NA
p,NA,p,C,NA,NA,NA,NA
p,NA,p,C,NA,NA,NA,NA
p,NA,pː,C,rare,NA,hollenbach1992syntactic,copa11
r̃,NA,r,C,NA,NA,josserand1983mixtec,alac11
rr,NA,r,C,loan,NA,oxnard2020,bate11
r,NA,r,C,NA,"could also be a flap, not specified",bradley1991preliminary,conc11
rr,NA,r,C,loan,NA,hernandez2020san-martin,dura11
rr,NA,r,C,loan,NA,oxnard2020,flor12
rr,NA,r,C,loan,NA,pike1967huajuapan,huaj11
rr,NA,r,C,NA,NA,oxnard2020,mont12
rr,NA,r,C,loan,NA,alexander1988syntactic,ocot11
rr,NA,r,C,loan,NA,NA,NA
r̃,NA,r,C,NA,"not sure, best guess",daly1977mixteco,peno11
rr,NA,r,C,loan,NA,oxnard2020,pied12
rr,NA,r,C,loan,NA,oxnard2020,tlah11
rr,NA,r,C,loan,NA,NA,NA
r̃,NA,r,C,NA,NA,NA,NA
rk,NA,rk,C,NA,NA,josserand1983mixtec,alac11
rk,NA,rk,C,NA,NA,NA,NA
r,NA,ɾ,C,NA,NA,galindo-sanchez2009vocabulario,abas11
r,NA,ɾ,C,NA,NA,josserand1983mixtec,alac11
ř,NA,ɾ,C,NA,NA,josserand1983mixtec,alac11
r,NA,ɾ,C,NA,NA,"alexander1980gramatica, mak1953comparison",atat11
r,NA,ɾ,C,NA,NA,"pankratz1967phonology, hills1990syntactic",ayut11
r,NA,ɾ,C,NA,NA,oxnard2020,bate11
r,NA,ɾ,C,NA,NA,schultze-jena1938azteken,cahu11
r,NA,ɾ,C,NA,NA,pensinger1974diccionario,chay11
r,NA,ɾ,C,NA,NA,"pike1974downstepping, small1990syntactic",coat11
r,NA,ɾ,C,NA,NA,"pike1976stress, kuiper1991syntactic",diux11
r,NA,ɾ,C,NA,NA,hernandez2020san-martin,dura11
r,NA,ɾ,C,NA,NA,oxnard2020,flor12
r,NA,ɾ,C,NA,NA,"dyk1965vocabulario, mak1953comparison",gran11
r,NA,ɾ,C,loan,NA,pike1967huajuapan,huaj11
r,NA,ɾ,C,"can also be retroflex, or a trill, or a voiceless trill",NA,NA,itun12
r,NA,ɾ,C,NA,like Spanish,johnson1988syntactic,jami11
r,NA,ɾ,C,NA,NA,bradley1970a-linguistic,jica11
r,NA,ɾ,C,NA,NA,overholt1961tonemic,metl11
r,NA,ɾ,C,NA,NA,pike1978phonology,mixt11
r,NA,ɾ,C,NA,NA,oxnard2020,mont12
r,NA,ɾ,C,loan,NA,"alexander1988syntactic, mak1958tonal",ocot11
r,NA,ɾ,C,rare,NA,NA,NA
ř,NA,ɾ,C,NA,"not sure, best guess",daly1977mixteco,peno11
r,NA,ɾ,C,NA,NA,oxnard2020,pied12
r,NA,ɾ,C,NA,NA,"north1976gramatica, shields1988syntactic",prog12
r,NA,ɾ,C,NA,NA,oxnard2020,tlah11
r,NA,ɾ,C,NA,NA,farris1992syntactic,yoso11
r,NA,ɾ,C,NA,NA,NA,NA
r,NA,ɾ,C,NA,NA,NA,NA
ř,NA,ɾ,C,NA,NA,NA,NA
r,NA,ɾ,C,NA,NA,NA,NA
s,NA,s,C,NA,NA,galindo-sanchez2009vocabulario,abas11
s,NA,s,C,NA,NA,"josserand1983mixtec, , zylstra1991syntactic",alac11
s,NA,s,C,NA,NA,"alexander1980gramatica, mak1953comparison",atat11
s,NA,s,C,NA,NA,"pankratz1967phonology, hills1990syntactic",ayut11
s,NA,s,C,loan,NA,oxnard2020,bate11
s,NA,s,C,NA,NA,schultze-jena1938azteken,cahu11
s,NA,s,C,NA,NA,pensinger1974diccionario,chay11
s,NA,s,C,NA,NA,belmar1897ensayo,chic02
s,NA,s,C,NA,NA,good1978diccionario,chic12
s,NA,s,C,NA,NA,"pike1974downstepping, small1990syntactic",coat11
s,NA,s,C,NA,NA,bradley1991preliminary,conc11
z,NA,s,C,NA,NA,hollenbach1992syntactic,copa11
s,NA,s,C,NA,NA,"pike1976stress, kuiper1991syntactic",diux11
s,NA,s,C,NA,NA,hernandez2020san-martin,dura11
s,NA,s,C,loan,NA,oxnard2020,flor12
s,NA,s,C,NA,NA,"dyk1965vocabulario, mak1953comparison",gran11
s,NA,s,C,NA,NA,NA,itun12
s,NA,s,C,NA,like Spanish,johnson1988syntactic,jami11
s,NA,s,C,NA,NA,bradley1970a-linguistic,jica11
s,NA,s,C,NA,NA,overholt1961tonemic,metl11
s,NA,s,C,loan,NA,pike1978phonology,mixt11
s,NA,s,C,NA,NA,oxnard2020,mont12
s,NA,s,C,NA,NA,"alexander1988syntactic, mak1958tonal",ocot11
s,NA,s,C,NA,NA,NA,NA
z,NA,s,C,loan,NA,NA,NA
s,NA,s,C,NA,NA,daly1977mixteco,peno11
s,NA,s,C,NA,NA,oxnard2020,pied12
s,NA,s,C,NA,NA,"north1976gramatica, shields1988syntactic",prog12
z,NA,s,C,loan,NA,north1976gramatica,prog12
s,NA,s,C,NA,NA,oxnard2020,tlah11
s,NA,s,C,NA,NA,farris1992syntactic,yoso11
s,NA,s,C,NA,NA,NA,NA
z,NA,s,C,loan,NA,NA,NA
s,NA,s,C,NA,NA,NA,NA
s,NA,s,C,NA,NA,NA,NA
s,NA,s,C,NA,NA,NA,NA
z,NA,s,C,loan,NA,NA,NA
s,NA,sː,C,NA,NA,hollenbach1992syntactic,copa11
sy,NA,sj,C,NA,NA,josserand1983mixtec,alac11
sy,NA,sj,C,rare,NA,hills1990syntactic,ayut11
sy,NA,sj,C,NA,NA,farris1992syntactic,yoso11
sy,NA,sj,C,NA,NA,NA,NA
sià,NA,sja1,CVT,NA,NA,alexander1980gramatica,atat11
sia,NA,sja3,CVT,NA,NA,alexander1980gramatica,atat11
siá,NA,sja5,CVT,NA,NA,alexander1980gramatica,atat11
siè,NA,sje1,CVT,NA,NA,alexander1980gramatica,atat11
sie,NA,sje3,CVT,NA,NA,alexander1980gramatica,atat11
sié,NA,sje5,CVT,NA,NA,alexander1980gramatica,atat11
siɨ̀,NA,sjɨ1,CVT,NA,NA,alexander1980gramatica,atat11
siɨ,NA,sjɨ3,CVT,NA,NA,alexander1980gramatica,atat11
siɨ́,NA,sjɨ5,CVT,NA,NA,alexander1980gramatica,atat11
siò,NA,sjo1,CVT,NA,NA,alexander1980gramatica,atat11
sio,NA,sjo3,CVT,NA,NA,alexander1980gramatica,atat11
sió,NA,sjo5,CVT,NA,NA,alexander1980gramatica,atat11
siù,NA,sju1,CVT,NA,NA,alexander1980gramatica,atat11
siu,NA,sju3,CVT,NA,NA,alexander1980gramatica,atat11
siú,NA,sju5,CVT,NA,NA,alexander1980gramatica,atat11
ṣ̌,NA,ʂ,C,NA,NA,josserand1983mixtec,alac11
ṣ,NA,ʂ,C,NA,NA,josserand1983mixtec,alac11
r,NA,ʂ,C,NA,NA,hollenbach1992syntactic,copa11
š,NA,ʂ,C,NA,NA,pike1976stress,diux11
š,NA,ʂ,C,NA,NA,pike1978phonology,mixt11
ṣ̌,NA,ʂ,C,NA,NA,NA,NA
ṣ,NA,ʂ,C,NA,NA,NA,NA
shr,NA,ʂː,C,NA,NA,hollenbach1992syntactic,copa11
ṣ̌r,NA,ʂr,C,NA,NA,josserand1983mixtec,alac11
ṣ̌r,NA,ʂr,C,NA,NA,NA,NA
x,NA,ʃ,C,NA,"not entirely sure, but very likely",galindo-sanchez2009vocabulario,abas11
š,NA,ʃ,C,NA,NA,"josserand1983mixtec,",alac11
sh,NA,ʃ,C,NA,NA,zylstra1991syntactic,alac11
x,NA,ʃ,C,NA,NA,"alexander1980gramatica, mak1953comparison",atat11
sh,NA,ʃ,C,NA,NA,hills1990syntactic,ayut11
x,NA,ʃ,C,NA,NA,pankratz1967phonology,ayut11
x,NA,ʃ,C,NA,NA,oxnard2020,bate11
š,NA,ʃ,C,NA,NA,schultze-jena1938azteken,cahu11
x,NA,ʃ,C,NA,NA,pensinger1974diccionario,chay11
x,NA,ʃ,C,NA,NA,belmar1897ensayo,chic02
x,NA,ʃ,C,NA,NA,good1978diccionario,chic12
š,NA,ʃ,C,NA,NA,pike1974downstepping,coat11
sh,NA,ʃ,C,NA,NA,small1990syntactic,coat11
zh,NA,ʃ,C,NA,NA,hollenbach1992syntactic,copa11
sh,NA,ʃ,C,NA,should this be retroflex too?,kuiper1991syntactic,diux11
sh,NA,ʃ,C,NA,NA,hernandez2020san-martin,dura11
x,NA,ʃ,C,NA,NA,oxnard2020,flor12
x,NA,ʃ,C,NA,"not sure, just said to be pronounced like Spanish","dyk1965vocabulario, mak1953comparison",gran11
x,NA,ʃ,C,NA,NA,NA,itun12
x,NA,ʃ,C,NA,NA,johnson1988syntactic,jami11
x,NA,ʃ,C,NA,NA,bradley1970a-linguistic,jica11
x,NA,ʃ,C,NA,NA,overholt1961tonemic,metl11
x,NA,ʃ,C,NA,NA,oxnard2020,mont12
sh,NA,ʃ,C,NA,NA,alexander1988syntactic,ocot11
NA,x,ʃ,C,rare,NA,mak1958tonal,ocot11
x,NA,ʃ,C,NA,not sure,NA,NA
š,NA,ʃ,C,NA,NA,daly1977mixteco,peno11
x,NA,ʃ,C,NA,NA,oxnard2020,pied12
sh,NA,ʃ,C,NA,NA,"north1976gramatica, shields1988syntactic",prog12
x,NA,ʃ,C,loan,NA,north1976gramatica,prog12
x,NA,ʃ,C,NA,NA,oxnard2020,tlah11
sh,NA,ʃ,C,NA,NA,farris1992syntactic,yoso11
x,NA,ʃ,C,NA,NA,NA,NA
š,NA,ʃ,C,NA,NA,NA,NA
š,NA,ʃ,C,NA,NA,NA,NA
x,NA,ʃ,C,NA,NA,NA,NA
sh,NA,ʃː,C,NA,NA,hollenbach1992syntactic,copa11
šh,NA,ʃh,C,NA,NA,josserand1983mixtec,alac11
šh,NA,ʃh,C,NA,NA,NA,NA
šy,NA,ʃj,C,NA,NA,josserand1983mixtec,alac11
shy,NA,ʃj,C,NA,NA,farris1992syntactic,yoso11
šy,NA,ʃj,C,NA,NA,NA,NA
t,NA,t,C,NA,NA,galindo-sanchez2009vocabulario,abas11
t,NA,t,C,NA,NA,"josserand1983mixtec, , zylstra1991syntactic",alac11
t,NA,t,C,NA,NA,"alexander1980gramatica, mak1953comparison",atat11
t,NA,t,C,NA,NA,"pankratz1967phonology, hills1990syntactic",ayut11
t,NA,t,C,NA,NA,oxnard2020,bate11
t,NA,t,C,NA,NA,schultze-jena1938azteken,cahu11
t,NA,t,C,NA,NA,pensinger1974diccionario,chay11
t,NA,t,C,NA,NA,belmar1897ensayo,chic02
t,NA,t,C,NA,NA,good1978diccionario,chic12
t,NA,t,C,NA,NA,"pike1974downstepping, small1990syntactic",coat11
t,NA,t,C,NA,NA,bradley1991preliminary,conc11
d,NA,t,C,NA,NA,hollenbach1992syntactic,copa11
t,NA,t,C,NA,NA,"pike1976stress, kuiper1991syntactic",diux11
t,NA,t,C,NA,NA,hernandez2020san-martin,dura11
t,NA,t,C,NA,NA,oxnard2020,flor12
t,NA,t,C,NA,NA,"dyk1965vocabulario, mak1953comparison",gran11
t,NA,t,C,NA,NA,pike1967huajuapan,huaj11
t,NA,t,C,NA,NA,NA,itun12
t,NA,t,C,NA,like Spanish,johnson1988syntactic,jami11
t,NA,t,C,NA,NA,bradley1970a-linguistic,jica11
t,NA,t,C,NA,NA,overholt1961tonemic,metl11
t,NA,t,C,NA,NA,pike1978phonology,mixt11
t,NA,t,C,NA,NA,oxnard2020,mont12
t,NA,t,C,NA,NA,"alexander1988syntactic, mak1958tonal",ocot11
t,NA,t,C,NA,NA,NA,NA
t,NA,t,C,NA,NA,daly1977mixteco,peno11
t,NA,t,C,NA,NA,oxnard2020,pied12
t,NA,t,C,NA,NA,"north1976gramatica, shields1988syntactic",prog12
t,NA,t,C,NA,NA,oxnard2020,tlah11
t,NA,t,C,NA,NA,farris1992syntactic,yoso11
t,NA,t,C,NA,NA,NA,NA
t,NA,t,C,NA,NA,NA,NA
t,NA,t,C,NA,NA,NA,NA
t,NA,t,C,NA,NA,NA,NA
t,NA,tː,C,NA,NA,hollenbach1992syntactic,copa11
tt,NA,tː,C,NA,NA,NA,itun12
tx,NA,tɕ,C,NA,NA,hernandez2020san-martin,dura11
ty,NA,tj,C,NA,NA,josserand1983mixtec,alac11
ty,NA,tj,C,NA,NA,hills1990syntactic,ayut11
ty,NA,tj,C,NA,NA,schultze-jena1938azteken,cahu11
ty,NA,tj,C,NA,NA,pensinger1974diccionario,chay11
ty,NA,tj,C,NA,NA,oxnard2020,mont12
ty,NA,tj,C,NA,NA,NA,NA
ty,NA,tj,C,NA,NA,NA,NA
tiV,NA,tj,C,NA,NA,NA,NA
tià,NA,tja1,CVT,NA,NA,oxnard2020,bate11
tiǎ,NA,tja15,CVT,NA,NA,oxnard2020,bate11
tia,NA,tja3,CVT,NA,NA,oxnard2020,bate11
tiá,NA,tja5,CVT,NA,NA,oxnard2020,bate11
tiâ,NA,tja51,CVT,NA,NA,oxnard2020,bate11
tiè,NA,tje1,CVT,NA,NA,oxnard2020,bate11
tiě,NA,tje15,CVT,NA,NA,oxnard2020,bate11
tie,NA,tje3,CVT,NA,NA,oxnard2020,bate11
tié,NA,tje5,CVT,NA,NA,oxnard2020,bate11
tiê,NA,tje51,CVT,NA,NA,oxnard2020,bate11
tyh,NA,tjh,C,NA,NA,josserand1983mixtec,alac11
tyh,NA,tjh,C,NA,NA,NA,NA
tiò,NA,tjo1,CVT,NA,NA,oxnard2020,bate11
tiǒ,NA,tjo15,CVT,NA,NA,oxnard2020,bate11
tio,NA,tjo3,CVT,NA,NA,oxnard2020,bate11
tió,NA,tjo5,CVT,NA,NA,oxnard2020,bate11
tiô,NA,tjo51,CVT,NA,NA,oxnard2020,bate11
tiù,NA,tju1,CVT,NA,NA,oxnard2020,bate11
tiǔ,NA,tju15,CVT,NA,NA,oxnard2020,bate11
tiu,NA,tju3,CVT,NA,NA,oxnard2020,bate11
tiú,NA,tju5,CVT,NA,NA,oxnard2020,bate11
tiû,NA,tju51,CVT,NA,NA,oxnard2020,bate11
tn,NA,tn,C,NA,NA,josserand1983mixtec,alac11
tn,NA,tn,C,NA,"only appears before nasal vowels, probably an allophone of t; not sure about exact phonetics",kuiper1991syntactic,diux11
tn,NA,tn,C,NA,NA,NA,NA
ts,NA,ts,C,NA,NA,galindo-sanchez2009vocabulario,abas11
ȼ,NA,ts,C,NA,NA,josserand1983mixtec,alac11
ts,NA,ts,C,NA,NA,oxnard2020,bate11
ts,NA,ts,C,NA,NA,belmar1897ensayo,chic02
ts,NA,ts,C,NA,NA,good1978diccionario,chic12
c,NA,ts,C,NA,"not sure, described as alveolar affricate",pike1974downstepping,coat11
ts,NA,ts,C,NA,NA,small1990syntactic,coat11
ts,NA,ts,C,NA,NA,oxnard2020,flor12
ts,NA,ts,C,NA,NA,NA,NA
ȼ,NA,ts,C,NA,NA,pike1978phonology,mixt11
ts,NA,ts,C,NA,NA,oxnard2020,pied12
ȼ,NA,ts,C,NA,NA,NA,NA
ȼ,NA,ts,C,NA,NA,NA,NA
ȼy,NA,tsj,C,NA,NA,josserand1983mixtec,alac11
ȼy,NA,tsj,C,NA,NA,NA,NA
tsià,NA,tsja1,CVT,NA,NA,oxnard2020,flor12
tsiàn$,NA,tsjã1,CVT,NA,NA,oxnard2020,flor12
tsiǎ,NA,tsja15,CVT,NA,NA,oxnard2020,flor12
tsiǎn$,NA,tsjã15,CVT,NA,NA,oxnard2020,flor12
tsiààn,NA,tsjã1ã1,CVT,NA,NA,oxnard2020,flor12
tsiàǎn,NA,tsjã1ã15,CVT,NA,NA,oxnard2020,flor12
tsiàan,NA,tsjã1ã3,CVT,NA,NA,oxnard2020,flor12
tsiàán,NA,tsjã1ã5,CVT,NA,NA,oxnard2020,flor12
tsiàân,NA,tsjã1ã51,CVT,NA,NA,oxnard2020,flor12
tsia,NA,tsja3,CVT,NA,NA,oxnard2020,flor12
tsian$,NA,tsjã3,CVT,NA,NA,oxnard2020,flor12
tsiaàn,NA,tsjã3ã1,CVT,NA,NA,oxnard2020,flor12
tsiaǎn,NA,tsjã3ã15,CVT,NA,NA,oxnard2020,flor12
tsiaan,NA,tsjã3ã3,CVT,NA,NA,oxnard2020,flor12
tsiaán,NA,tsjã3ã5,CVT,NA,NA,oxnard2020,flor12
tsiaân,NA,tsjã3ã51,CVT,NA,NA,oxnard2020,flor12
tsiá,NA,tsja5,CVT,NA,NA,oxnard2020,flor12
tsián$,NA,tsjã5,CVT,NA,NA,oxnard2020,flor12
tsiâ,NA,tsja51,CVT,NA,NA,oxnard2020,flor12
tsiân$,NA,tsjã51,CVT,NA,NA,oxnard2020,flor12
tsiáàn,NA,tsjã5ã1,CVT,NA,NA,oxnard2020,flor12
tsiáǎn,NA,tsjã5ã15,CVT,NA,NA,oxnard2020,flor12
tsiáan,NA,tsjã5ã3,CVT,NA,NA,oxnard2020,flor12
tsiáán,NA,tsjã5ã5,CVT,NA,NA,oxnard2020,flor12
tsiáân,NA,tsjã5ã51,CVT,NA,NA,oxnard2020,flor12
tsiè,NA,tsje1,CVT,NA,NA,oxnard2020,flor12
tsièn$,NA,tsjẽ1,CVT,NA,NA,oxnard2020,flor12
tsiě,NA,tsje15,CVT,NA,NA,oxnard2020,flor12
tsiěn$,NA,tsjẽ15,CVT,NA,NA,oxnard2020,flor12
tsièèn,NA,tsjẽ1ẽ1,CVT,NA,NA,oxnard2020,flor12
tsièěn,NA,tsjẽ1ẽ15,CVT,NA,NA,oxnard2020,flor12
tsièen,NA,tsjẽ1ẽ3,CVT,NA,NA,oxnard2020,flor12
tsièén,NA,tsjẽ1ẽ5,CVT,NA,NA,oxnard2020,flor12
tsièên,NA,tsjẽ1ẽ51,CVT,NA,NA,oxnard2020,flor12
tsie,NA,tsje3,CVT,NA,NA,oxnard2020,flor12
tsien$,NA,tsjẽ3,CVT,NA,NA,oxnard2020,flor12
tsieèn,NA,tsjẽ3ẽ1,CVT,NA,NA,oxnard2020,flor12
tsieěn,NA,tsjẽ3ẽ15,CVT,NA,NA,oxnard2020,flor12
tsieen,NA,tsjẽ3ẽ3,CVT,NA,NA,oxnard2020,flor12
tsieén,NA,tsjẽ3ẽ5,CVT,NA,NA,oxnard2020,flor12
tsieên,NA,tsjẽ3ẽ51,CVT,NA,NA,oxnard2020,flor12
tsié,NA,tsje5,CVT,NA,NA,oxnard2020,flor12
tsién$,NA,tsjẽ5,CVT,NA,NA,oxnard2020,flor12
tsiê,NA,tsje51,CVT,NA,NA,oxnard2020,flor12
tsiên$,NA,tsjẽ51,CVT,NA,NA,oxnard2020,flor12
tsiéèn,NA,tsjẽ5ẽ1,CVT,NA,NA,oxnard2020,flor12
tsiéěn,NA,tsjẽ5ẽ15,CVT,NA,NA,oxnard2020,flor12
tsiéen,NA,tsjẽ5ẽ3,CVT,NA,NA,oxnard2020,flor12
tsiéén,NA,tsjẽ5ẽ5,CVT,NA,NA,oxnard2020,flor12
tsiéên,NA,tsjẽ5ẽ51,CVT,NA,NA,oxnard2020,flor12
tsiò,NA,tsjo1,CVT,NA,NA,oxnard2020,flor12
tsiòn$,NA,tsjõ1,CVT,NA,NA,oxnard2020,flor12
tsiǒ,NA,tsjo15,CVT,NA,NA,oxnard2020,flor12
tsiǒn$,NA,tsjõ15,CVT,NA,NA,oxnard2020,flor12
tsiòòn,NA,tsjõ1õ1,CVT,NA,NA,oxnard2020,flor12
tsiòǒn,NA,tsjõ1õ15,CVT,NA,NA,oxnard2020,flor12
tsiòon,NA,tsjõ1õ3,CVT,NA,NA,oxnard2020,flor12
tsiòón,NA,tsjõ1õ5,CVT,NA,NA,oxnard2020,flor12
tsiòôn,NA,tsjõ1õ51,CVT,NA,NA,oxnard2020,flor12
tsio,NA,tsjo3,CVT,NA,NA,oxnard2020,flor12
tsion$,NA,tsjõ3,CVT,NA,NA,oxnard2020,flor12
tsioòn,NA,tsjõ3õ1,CVT,NA,NA,oxnard2020,flor12
tsioǒn,NA,tsjõ3õ15,CVT,NA,NA,oxnard2020,flor12
tsioon,NA,tsjõ3õ3,CVT,NA,NA,oxnard2020,flor12
tsioón,NA,tsjõ3õ5,CVT,NA,NA,oxnard2020,flor12
tsioôn,NA,tsjõ3õ51,CVT,NA,NA,oxnard2020,flor12
tsió,NA,tsjo5,CVT,NA,NA,oxnard2020,flor12
tsión$,NA,tsjõ5,CVT,NA,NA,oxnard2020,flor12
tsiô,NA,tsjo51,CVT,NA,NA,oxnard2020,flor12
tsiôn$,NA,tsjõ51,CVT,NA,NA,oxnard2020,flor12
tsióòn,NA,tsjõ5õ1,CVT,NA,NA,oxnard2020,flor12
tsióǒn,NA,tsjõ5õ15,CVT,NA,NA,oxnard2020,flor12
tsióon,NA,tsjõ5õ3,CVT,NA,NA,oxnard2020,flor12
tsióón,NA,tsjõ5õ5,CVT,NA,NA,oxnard2020,flor12
tsióôn,NA,tsjõ5õ51,CVT,NA,NA,oxnard2020,flor12
tsiù,NA,tsju1,CVT,NA,NA,oxnard2020,flor12
tsiùn$,NA,tsjũ1,CVT,NA,NA,oxnard2020,flor12
tsiǔ,NA,tsju15,CVT,NA,NA,oxnard2020,flor12
tsiǔn$,NA,tsjũ15,CVT,NA,NA,oxnard2020,flor12
tsiùùn,NA,tsjũ1ũ1,CVT,NA,NA,oxnard2020,flor12
tsiùǔn,NA,tsjũ1ũ15,CVT,NA,NA,oxnard2020,flor12
tsiùun,NA,tsjũ1ũ3,CVT,NA,NA,oxnard2020,flor12
tsiùún,NA,tsjũ1ũ5,CVT,NA,NA,oxnard2020,flor12
tsiùûn,NA,tsjũ1ũ51,CVT,NA,NA,oxnard2020,flor12
tsiu,NA,tsju3,CVT,NA,NA,oxnard2020,flor12
tsiun$,NA,tsjũ3,CVT,NA,NA,oxnard2020,flor12
